S.No,Landslide,Sample_Type,Latitude,Longitude,State,District,Subdivision Or Taluk,Material Involved,Movement Type,Initiation_Year,History_date,Slide_Name,Elevation_m,Slope_deg,ID,rainfall_total_30d_mm,rainfall_mean_daily_mm,rainfall_max_daily_mm,rainfall_std_daily_mm,rainfall_7d_mm,rainfall_15d_mm,rainfall_30d_mm,rainfall_max_7d_mm,rainfall_max_15d_mm,rainfall_max_30d_mm,NDVI_mean,NDVI_std,NDVI_min,NDVI_max,NDVI_valid_observations,NDVI_range,Land_Cover_Type,Land_Cover_QC,Soil_clay_0_5cm,Soil_sand_0_5cm,Soil_silt_0_5cm,Soil_soc_0_5cm,Soil_bdod_0_5cm,Soil_phh2o_0_5cm
6223,1,1,14.69,74.82,Karnataka,Uttara Kannada,Sirsi,Debris,Slide,2019.0,,Agsala Village,518.1500244140625,2.07707296870552,SLD05357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7140722222222222,0.0763552055743461,0.5711,0.8401,18,0.2689999999999999,8.0,0.0,16.1,48.4,19.4,16.8,1.3,5.6
39268,0,0,13.423831,74.879478,Western Ghats Region,Background / Unspecified,,,,,,,40.94731140136719,5.178780601604399,SLD11747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7290235294117647,0.0778932645468445,0.5269,0.8489,17,0.3219999999999999,14.0,0.0,32.0,43.7,13.3,23.0,1.24,5.9
6800,1,1,17.169,73.479,Maharashtra,Sangameshwar,Sangameshwar,Rock,Fall,2010.0,,Dingani,31.028228759765625,15.60582496747716,SLD05933,0.306024085730314,0.0102008028576771,0.0612048171460628,0.0231996260680173,0.0,0.0,0.306024085730314,0.0,0.0,0.0612048171460628,0.6392266666666667,0.0830627341804001,0.5183,0.8041,15,0.2858,9.0,0.0,28.5,30.7,24.8,19.0,1.37,6.1
3277,1,1,11.340472,76.068194,Kerala,Kozhikode,Thamarassery,Debris,Slide,,,Koodaranji village,91.8511199951172,5.798909003015844,SLD03260,6.958966843783855,0.2319655614594618,2.6804373264312744,0.4873530191371951,0.8076023682951926,0.8076023682951926,6.958966843783855,0.3823743760585785,0.3823743760585785,2.6804373264312744,0.8276411764705882,0.052943461102665,0.7451,0.9625,17,0.2174,8.0,0.0,28.0,50.7,14.1,27.9,1.06,5.4
37587,0,0,15.312832,74.664748,Western Ghats Region,Background / Unspecified,,,,,,,557.2254638671875,4.282515123751099,SLD10193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7214176470588235,0.1095849284533125,0.504,0.859,17,0.355,4.0,0.0,15.6,47.1,19.0,14.6,1.29,5.7
37259,0,0,15.575337,74.938651,Western Ghats Region,Background / Unspecified,,,,,,,661.06689453125,1.414379366783134,SLD09897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4768176470588235,0.1520267297027652,0.2847,0.8523,17,0.5675999999999999,10.0,0.0,23.8,34.9,25.4,9.1,1.41,6.7
7438,1,1,18.31,73.37,Maharashtra,Raigad,Mangaon,Debris,Slide,,,-,515.1802368164062,5.042952371468306,SLD06537,0.0721494620665905,0.0024049820688863,0.0144298924133181,0.0054696366037952,0.0721494620665905,0.0721494620665905,0.0721494620665905,0.0144298924133181,0.0144298924133181,0.0144298924133181,0.51748125,0.1358267240212077,0.3713,0.8324,16,0.4611,12.0,0.0,22.7,31.7,21.6,22.4,1.3,5.7
926,1,1,9.908188,76.976757,Kerala,Idukki,Idukki,Debris,Slide,,,Periyar Valley XI,435.6353454589844,28.983676681001125,SLD00924,2.2720184549689293,0.0757339484989643,1.4276727437973022,0.2642079148042024,0.0,0.0,2.2720184549689293,0.0,0.0,1.4276727437973022,0.7773736842105263,0.064828138970197,0.6739,0.8946,19,0.2206999999999999,8.0,0.0,21.8,38.5,24.4,29.6,1.15,5.3
3115,1,1,11.309722,76.748611,Tamil Nadu,Nilgiri,Coonoor,Soil,Slide,,,,1567.5015869140625,17.560298545660846,SLD03099,91.70050805807114,3.0566836019357044,34.05143356323242,6.106023896027367,12.176270067691805,25.159758031368256,91.70050805807114,4.0954766273498535,6.677270889282227,34.05143356323242,0.7683500000000001,0.0455350241138909,0.6583,0.8266,20,0.1683,8.0,0.0,27.7,34.7,26.9,29.0,1.1,6.0
5685,1,1,13.81,75.09,Karnataka,Shivamoga,Hosanagara,Debris,Slide,2020.0,,Beluru,634.0074462890625,24.35546874982264,SLD04820,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7503642857142857,0.0555680124801041,0.6257,0.8305,14,0.2047999999999999,8.0,0.0,18.2,50.0,19.7,22.2,1.28,5.5
4985,1,1,13.072583,75.46263889,Karnataka,Dakshin Kannada,Beltangadi,Rock,Slide,2019.0,,,515.30712890625,22.068666694420063,SLD04165,0.081274324911646,0.0027091441637215,0.0145099107176065,0.0054066625855309,0.0760394621174779,0.081274324911646,0.081274324911646,0.0145099107176065,0.0145099107176065,0.0145099107176065,0.8232692307692309,0.0238256299187585,0.7805,0.8548,13,0.0743,2.0,0.0,30.9,47.7,13.6,30.8,1.07,5.4
6736,1,1,17.021994,73.868439,Maharashtra,Kolhapur,Shahuwadi,Debris,Slide,,,,626.6378784179688,16.661584838677538,SLD05869,1.553901359438896,0.0517967119812965,0.1576445698738098,0.0745156283186209,0.0,0.0,1.553901359438896,0.0,0.0,0.1576445698738098,0.5868235294117646,0.1074446574370485,0.4635,0.7986,17,0.3350999999999999,12.0,0.0,27.9,29.2,20.5,28.4,1.33,6.2
6392,1,1,15.28,74.08,Goa,South Goa,Ponda,Debris,Slide,,,"Cut Slope failure along Sanverdem –
Siroda road",27.03136444091797,11.855234526427974,SLD05525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7171785714285714,0.0648738560423395,0.5697,0.805,14,0.2353,14.0,0.0,22.2,37.1,18.9,19.0,1.29,5.8
1230,1,1,10.000707,77.113543,Kerala,Idukki,Udumbanchola,Debris,Flow,,,"40 acre, Bison Valley",927.7578125,18.90780719530344,SLD01214,0.8599804518744348,0.0286660150624811,0.650035560131073,0.1219835942873972,0.0,0.0,0.8599804518744348,0.0,0.0,0.650035560131073,0.82121875,0.0546375233546811,0.6924,0.9569,16,0.2644999999999999,8.0,0.0,30.9,32.9,26.3,31.1,1.1,5.4
36644,0,0,18.860479,73.633457,Western Ghats Region,Background / Unspecified,,,,,,,700.624755859375,5.902599316021246,SLD09324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5175777777777778,0.1549429593547082,0.3166,0.8435,18,0.5269,12.0,0.0,32.9,24.7,24.8,16.4,1.37,6.2
2509,1,1,10.479529,76.512323,Kerala,Palakkad,Alathur,Debris,Slide,,,Kizhakencheri debris slide,398.0441589355469,27.83748303010803,SLD02493,11.377080106176436,0.3792360035392145,1.150543212890625,0.391817818201317,1.450861969962716,1.4649151498451825,11.377080106176436,0.288298636674881,0.288298636674881,1.150543212890625,0.78453125,0.085300150205026,0.6303,0.9675,16,0.3372,2.0,0.0,28.2,44.8,14.0,32.3,1.06,5.4
34216,0,0,10.794018,76.094415,Western Ghats Region,Background / Unspecified,,,,,,,48.85283660888672,3.480668728902897,SLD07083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6961733333333334,0.0872820834721427,0.542,0.818,15,0.2759999999999999,14.0,0.0,21.7,47.6,15.9,23.1,1.22,5.2
5645,1,1,13.76,75.25,Karnataka,Shivamoga,Tirthahalli,Soil,Slide,2020.0,,Puttalikoppa,628.7118530273438,4.634074972002684,SLD04780,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71829375,0.0604359767991439,0.56,0.7958,16,0.2357999999999999,9.0,0.0,16.5,43.8,20.3,19.0,1.3,5.9
34589,0,0,16.135965,74.102196,Western Ghats Region,Background / Unspecified,,,,,,,775.4114379882812,7.761285519442349,SLD07419,0.0451431120745835,0.0015047704024861,0.0055848802439868,0.0022538948547487,0.0068874843418598,0.0172187108546495,0.0451431120745835,0.0034437421709299,0.0034437421709299,0.0055848802439868,0.7004117647058824,0.0793058941878923,0.5711,0.8267,17,0.2555999999999999,9.0,0.0,25.0,41.2,16.6,21.9,1.25,6.1
6565,1,1,16.053889,73.788472,Maharashtra,Sindhudurg,Kudal,Debris,Slump,,,Nivje-Narur road,173.8363800048828,24.343884154831443,SLD05698,0.253587027546018,0.0084529009182006,0.049512080848217,0.0186814944108964,0.0024106493219732,0.0060266233049329,0.253587027546018,0.0012053246609866,0.0012053246609866,0.049512080848217,0.7452117647058824,0.1099810204214398,0.3892,0.8365,17,0.4473,8.0,0.0,26.0,29.5,21.0,20.3,1.32,5.5
7446,1,1,18.33,73.79,Maharashtra,Pune,Haveli,Rock,Fall,,,Kondanpur-Nigade-2,865.9649047851562,12.47425924385454,SLD06543,0.0890014227479695,0.0029667140915989,0.0178002845495939,0.0067471804460974,0.0,0.0,0.0890014227479695,0.0,0.0,0.0178002845495939,0.3742764705882353,0.1565014078587304,0.2427,0.7741,17,0.5314,12.0,0.0,19.1,37.2,24.7,16.0,1.36,6.1
6103,1,1,14.455586,74.471689,Karnataka,Uttar Kannada,Kumta,Debris,Slide,,,,32.550838470458984,25.728448694768428,SLD05237,0.1683176681399345,0.0056105889379978,0.0336635336279869,0.0127601294916647,0.1683176681399345,0.1683176681399345,0.1683176681399345,0.0336635336279869,0.0336635336279869,0.0336635336279869,0.68013125,0.1179115302179279,0.2648,0.7709,16,0.5061,8.0,0.0,16.4,43.1,24.3,22.4,1.29,6.0
36619,0,0,11.691534,76.820153,Western Ghats Region,Background / Unspecified,,,,,,,983.4285888671876,7.528310396242832,SLD09302,3.291381858289242,0.1097127286096413,0.5334757566452026,0.1982467460801229,0.0,0.0,3.291381858289242,0.0,0.0,0.5334757566452026,0.635395,0.096192862603155,0.4452,0.7533,20,0.3081,10.0,0.0,22.8,36.5,23.7,16.2,1.27,6.5
37516,0,0,10.234427,76.461716,Western Ghats Region,Background / Unspecified,,,,,,,54.53216552734375,10.11143416543324,SLD10128,0.6010342761874194,0.0200344758729139,0.1202068552374839,0.0455642908901544,0.0,0.0,0.6010342761874194,0.0,0.0,0.1202068552374839,0.7979571428571429,0.0781477467984223,0.5901,0.8737,14,0.2836000000000001,8.0,0.0,25.8,40.6,17.6,26.1,1.08,5.4
6779,1,1,17.115,73.303,Maharashtra,Ratnagiri,Ratnagiri,Debris,Slump,2010.0,,Dhamanase,37.08653259277344,11.940361290848449,SLD05912,0.1378763178363437,0.0045958772612114,0.0575811974704265,0.0108303235615296,0.0191937312483786,0.0959686599671836,0.1378763178363437,0.0095968656241893,0.0575811974704265,0.0575811974704265,0.7015789473684211,0.1031083549742555,0.5235,0.8661,19,0.3426,9.0,0.0,15.4,37.7,27.3,17.9,1.37,6.2
1562,1,1,10.06,77.13,Kerala,Idukki,Devikulam,Debris,Slide,,,Aanakkulam,1858.36767578125,25.05827561372584,SLD01546,4.512182233855128,0.1504060744618376,1.7166811227798462,0.3796324898650486,1.1880296170711515,1.1880296170711515,4.512182233855128,0.9181324243545532,0.9181324243545532,1.7166811227798462,0.7664375,0.0573136153108491,0.6572,0.855,16,0.1977999999999999,8.0,0.0,27.5,30.0,25.2,40.2,1.02,5.3
40046,0,0,17.4038,74.038973,Western Ghats Region,Background / Unspecified,,,,,,,716.7045288085938,8.78768721444853,SLD12458,0.7211797963827824,0.0240393265460927,0.0677939131855964,0.0279015935210432,0.0125918528065084,0.0362819759175175,0.7211797963827824,0.0062959264032542,0.0062959264032542,0.0677939131855964,0.48421875,0.1293419716294753,0.3338,0.7588,16,0.425,12.0,0.0,27.9,32.4,21.8,13.7,1.41,6.3
6972,1,1,17.493184,73.855595,Maharashtra,Satara,Patan,Soil,Fall,,,,965.8353881835938,20.916338074822487,SLD06105,2.062017415417358,0.0687339138472452,0.5371391177177429,0.0968113905816829,0.1037857781630006,0.4510544228833165,2.062017415417358,0.0484347119927406,0.0484347119927406,0.5371391177177429,0.634461111111111,0.1079887038694265,0.4865,0.8066,18,0.3201,12.0,0.0,30.3,26.7,20.6,18.0,1.25,6.2
38287,0,0,17.57795,74.065164,Western Ghats Region,Background / Unspecified,,,,,,,639.9238891601562,1.7345513700506476,SLD10843,0.585428709571715,0.0195142903190571,0.0954359695315361,0.0278111014378778,0.0,0.003263411053922,0.585428709571715,0.0,0.0006526822107844,0.0954359695315361,0.4818823529411765,0.1160260489895163,0.3459,0.7253,17,0.3793999999999999,12.0,0.0,42.6,26.5,17.7,12.8,1.5,7.0
41337,0,0,15.033391,74.880497,Western Ghats Region,Background / Unspecified,,,,,,,483.8382263183594,0.9913312658375624,SLD13656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.584475,0.1170358776899915,0.4447,0.7752,16,0.3305,10.0,0.0,23.3,38.3,18.0,13.7,1.32,6.1
7678,1,1,18.59,73.59,Maharashtra,Pune,Mulshi,Debris,Slide,,,Mesmerising woods-3,911.231689453125,22.819660159316257,SLD06772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5318125,0.1263903839960408,0.3909,0.7982,16,0.4073,12.0,0.0,25.3,29.5,27.2,22.1,1.31,6.0
37639,0,0,13.988789,75.346707,Western Ghats Region,Background / Unspecified,,,,,,,638.4741821289062,0.4920461299934349,SLD10242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6299600000000001,0.1061866739016046,0.4533,0.8153,15,0.362,12.0,0.0,22.1,43.0,14.4,13.4,1.3,6.2
7565,1,1,18.381889,73.775917,Maharashtra,Pune,Haveli,Rock,Slide,2021.0,,,946.1295166015624,27.45855754190521,SLD06659,0.0334305723663415,0.0011143524122113,0.005306486506015,0.0019744700107282,0.0068981398362665,0.0068981398362665,0.0334305723663415,0.0013796279672533,0.0013796279672533,0.005306486506015,0.5526333333333333,0.2213870472857035,0.3144,0.9403,18,0.6259,12.0,0.0,28.8,32.0,16.0,23.0,1.37,6.3
35834,0,0,18.963007,73.413214,Western Ghats Region,Background / Unspecified,,,,,,,78.65216064453125,4.540279478496638,SLD08571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4981157894736842,0.1682368411996673,0.296,0.8291,19,0.5330999999999999,12.0,0.0,34.0,33.3,21.3,12.4,1.38,6.4
3265,1,1,11.339722,76.635,Tamil Nadu,Nilgiri,Kundah,Debris,Slide,,,,2103.654296875,7.090979059868178,SLD03248,22.87518039532005,0.7625060131773352,7.404061794281006,1.6116941384532943,1.667243205010891,1.8657231628894808,22.87518039532005,0.6772103905677795,0.6772103905677795,7.404061794281006,0.6938722222222222,0.0703349449215977,0.4886,0.7993,18,0.3107,9.0,0.0,20.0,35.1,30.6,36.2,1.08,5.8
34940,0,0,18.079262,73.379472,Western Ghats Region,Background / Unspecified,,,,,,,21.673093795776367,6.499777568078797,SLD07747,0.2294413931667799,0.0076480464388926,0.045888278633356,0.0173939071275753,0.0,0.0,0.2294413931667799,0.0,0.0,0.045888278633356,0.5481705882352941,0.147187808448534,0.3434,0.7952,17,0.4518,12.0,0.0,29.3,34.1,21.6,19.5,1.3,6.1
6690,1,1,16.75062,73.515877,Maharashtra,Ratnagiri,Rajapur,Rock,Fall,,,,113.6842041015625,30.72758530016254,SLD05823,0.1756217330694195,0.0058540577689806,0.0351243466138839,0.0133138492249863,0.0,0.0,0.1756217330694195,0.0,0.0,0.0351243466138839,0.674335294117647,0.0868672546272218,0.547,0.8657,17,0.3187,9.0,0.0,24.8,29.5,23.6,23.2,1.37,6.0
5746,1,1,13.88,74.93,Karnataka,Shimoga,Hosanagara,Debris,Slide,,,Sampekatte-Ambiladi road,745.7314453125,28.3753895962928,SLD04881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7869705882352942,0.0319834286136173,0.7221,0.8282,17,0.1061,8.0,0.0,16.6,47.9,22.2,21.6,1.25,6.1
246,1,1,9.73867,76.87547,Kerala,Idukki,Peerumade,Debris,Slide,2007.0,,Edadumuttam 2nd Landslide,664.7308349609375,34.40470828891802,SLD00244,5.494642108678818,0.1831547369559606,2.753414392471313,0.5958019505332095,0.0,0.0,5.494642108678818,0.0,0.0,2.753414392471313,0.8267357142857144,0.0308083307200867,0.7694,0.8665,14,0.0971,2.0,0.0,25.5,33.7,26.4,32.8,1.08,5.1
39213,0,0,17.660421,73.607731,Western Ghats Region,Background / Unspecified,,,,,,,364.0408020019531,16.05071484491774,SLD11695,0.669234686065464,0.0223078228688488,0.0624993406236171,0.02715962744981,0.0,0.033078088890761,0.669234686065464,0.0,0.0066156177781522,0.0624993406236171,0.7429875,0.0855518702308722,0.6017,0.8473,16,0.2456,9.0,0.0,23.8,32.6,17.6,23.7,1.37,6.2
35886,0,0,9.255258,77.533611,Western Ghats Region,Background / Unspecified,,,,,,,140.47544860839844,0.8075689607050686,SLD08621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4821,0.1000181256300349,0.3001,0.685,23,0.3849000000000001,12.0,0.0,25.2,42.0,19.8,14.8,1.4,6.8
34287,0,0,13.430209,75.853511,Western Ghats Region,Background / Unspecified,,,,,,,1001.5016479492188,26.11724573941399,SLD07146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6501352941176471,0.1123847461912451,0.4113,0.7916,17,0.3802999999999999,8.0,0.0,23.9,37.1,24.8,17.4,1.24,6.3
5000,1,1,13.075112,75.458339,Karnataka,Dakshin Kannada,Beltangadi,Debris,Slide,,,North East of Nadumane,526.4822998046875,19.010011137330824,SLD04180,0.0211565149948,0.0007052171664933,0.00423130299896,0.0016038712626505,0.0211565149948,0.0211565149948,0.0211565149948,0.00423130299896,0.00423130299896,0.00423130299896,0.7947857142857143,0.0941455653364908,0.4728,0.844,14,0.3712,2.0,0.0,30.7,48.8,13.3,31.2,1.08,5.4
38822,0,0,18.668467,73.435063,Western Ghats Region,Background / Unspecified,,,,,,,787.2677001953125,2.3199756007084704,SLD11344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4833375,0.1381698706906345,0.3074,0.8121,16,0.5047,10.0,0.0,39.5,25.4,17.7,23.0,1.35,5.6
37868,0,0,10.245045,76.795756,Western Ghats Region,Background / Unspecified,,,,,,,160.0,0.0,SLD10459,4.772957384586334,0.1590985794862111,1.8759493827819824,0.4038760075410297,0.1276538521051406,0.1276538521051406,4.772957384586334,0.1276538521051406,0.1276538521051406,1.8759493827819824,0.3086692307692307,0.1319260296821378,0.1436,0.5427,13,0.3990999999999999,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6246,1,1,14.744167,74.580833,Karnataka,Uttar Kannada,Ankola,Debris,Slide,,,North East of Bidaratale,133.5592041015625,19.37327284280872,SLD05380,0.360509227029979,0.0120169742343326,0.0593227297067642,0.0220346358992181,0.3221718799322842,0.360509227029979,0.360509227029979,0.0593227297067642,0.0593227297067642,0.0593227297067642,0.7678888888888888,0.0805300520367754,0.5035,0.9085,18,0.405,2.0,0.0,17.7,47.3,22.0,23.9,1.2,5.5
6283,1,1,14.81,74.81,Karnataka,Uttara Kannada,Yellapur,Soil,Slide,2019.0,,Kummanmane village,533.59228515625,7.057491695772571,SLD05417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7035,0.0584987820386031,0.5859,0.7831,17,0.1972,8.0,0.0,15.8,48.0,20.3,17.0,1.33,5.7
2648,1,1,10.537015,76.668252,Kerala,Palakkad,Chittur,Rock,Slide,,,,782.5101318359375,29.403879574273432,SLD02632,46.38819694519043,1.5462732315063477,4.178164958953857,1.235343857022714,5.209374964237213,11.442402005195618,46.38819694519043,0.7816526293754578,0.8562718629837036,4.178164958953857,0.7781722222222222,0.1371874578624855,0.3336,0.9171,18,0.5835,2.0,0.0,26.6,41.0,18.4,30.1,1.09,5.1
3971,1,1,11.850106,75.797714,Kerala,Kannur,Iritty,Debris,Slide,,,Nedumpoyil-Mananthavady Rd,740.03857421875,46.06568304189517,SLD03953,8.021409623324871,0.2673803207774957,0.8287225961685181,0.2707338224246019,1.472611919045448,1.8796317279338832,8.021409623324871,0.2402530759572982,0.2402530759572982,0.8287225961685181,0.8257866666666666,0.0417033377675262,0.7392,0.9086,15,0.1694,2.0,0.0,26.7,46.6,15.8,29.1,1.06,5.4
2822,1,1,10.977277,76.622685,Kerala,Palakkad,Mannarkad,Debris,Subsidence,,,Muthikulam subsidence,886.7843627929688,32.34901535372233,SLD02806,31.76926112174988,1.058975370724996,13.180182456970217,2.3273758249725054,4.113710880279541,7.860924005508423,31.76926112174988,0.6242141127586365,0.6242141127586365,13.180182456970217,0.8500142857142857,0.0415240960100343,0.7304,0.9058,14,0.1754,2.0,0.0,24.3,40.5,23.5,27.8,1.12,5.4
5031,1,1,13.078177,75.46159,Karnataka,Dakshin Kannada,Beltangadi,Debris,Slide,,,North East of Nadumane,584.8654174804688,7.892660010183585,SLD04211,0.0211565149948,0.0007052171664933,0.00423130299896,0.0016038712626505,0.0211565149948,0.0211565149948,0.0211565149948,0.00423130299896,0.00423130299896,0.00423130299896,0.8168142857142857,0.0388467572578529,0.7081,0.8603,14,0.1522,2.0,0.0,31.0,48.3,13.4,32.8,1.1,5.4
1398,1,1,10.03,76.95,Kerala,Idukki,Devikulam,Debris,Slide,,,Parakudi,858.5357055664062,12.988574017390029,SLD01382,1.4860356969293207,0.0495345232309773,0.7601637840270996,0.1650412719990241,0.0,0.0,1.4860356969293207,0.0,0.0,0.7601637840270996,0.7930333333333333,0.0519257048438383,0.7048,0.9024,18,0.1976,8.0,0.0,27.7,32.3,25.2,31.5,1.08,5.3
35132,0,0,9.26587,76.911802,Western Ghats Region,Background / Unspecified,,,,,,,150.02755737304688,25.93252489652357,SLD07922,0.0470082685351371,0.0015669422845045,0.0470082685351371,0.0085824963553183,0.0,0.0,0.0470082685351371,0.0,0.0,0.0470082685351371,0.8060529411764705,0.0742573743614654,0.624,0.9013,17,0.2773,2.0,0.0,29.6,31.7,25.6,30.5,1.1,5.1
38504,0,0,15.126334,73.969077,Western Ghats Region,Background / Unspecified,,,,,,,82.36715698242188,2.541218376181544,SLD11048,0.0070530152879655,0.0002351005095988,0.0014106030575931,0.0005346877091138,0.0070530152879655,0.0070530152879655,0.0070530152879655,0.0014106030575931,0.0014106030575931,0.0014106030575931,0.56226,0.102513140621093,0.415,0.8106,15,0.3956,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35344,0,0,16.32294,73.962506,Western Ghats Region,Background / Unspecified,,,,,,,643.0,0.0,SLD08116,0.9428654499351968,0.0314288483311732,0.2884202003479004,0.0547987266947996,0.0936546977609395,0.1702812686562534,0.9428654499351968,0.0681125074625015,0.0681125074625015,0.2884202003479004,0.1371266666666666,0.0923515369712512,-0.0294,0.2677,15,0.2971,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1031,1,1,9.937847,76.973592,Kerala,Idukki,Idukki,Debris,Slide,,,Periyar Valley Chappath II,314.0575561523437,24.78305855160056,SLD01029,9.240312814712524,0.3080104271570841,5.140906810760498,0.986697949807668,0.0,0.0,9.240312814712524,0.0,0.0,5.140906810760498,0.8014055555555556,0.0620579849554593,0.6394,0.863,18,0.2236,8.0,0.0,22.6,38.8,22.8,30.6,1.13,5.2
2338,1,1,10.351622,76.898169,Tamil Nadu,Coimbatore,Valparai,Debris,Slide,,,,851.2755126953125,21.126081798976845,SLD02322,6.942072689533234,0.2314024229844411,3.0534908771514893,0.6343471740819233,0.0,0.0,6.942072689533234,0.0,0.0,3.0534908771514893,0.82805,0.0548722393115027,0.7076,0.8875,18,0.1798999999999999,2.0,0.0,27.1,35.1,25.6,32.0,1.06,5.2
39773,0,0,16.407992,73.800088,Western Ghats Region,Background / Unspecified,,,,,,,132.6869659423828,10.16401812833822,SLD12213,0.268913004547357,0.0089637668182452,0.037854291498661,0.0144112248643133,0.0318566188216208,0.079641547054052,0.268913004547357,0.0159283094108104,0.0159283094108104,0.037854291498661,0.6034882352941177,0.0847956726663641,0.5002,0.8288,17,0.3286,12.0,0.0,25.9,29.2,21.4,20.0,1.37,6.0
3179,1,1,11.32639,76.08017,Kerala,Kozhikode,Thamarassery,Rock,Slide,,,Khurusumala slide,121.78548431396484,14.890741642869209,SLD03163,15.853044375777245,0.5284348125259082,10.200682640075684,1.8423982192466,2.2436367720365524,2.2436367720365524,15.853044375777245,1.1074775457382202,1.1074775457382202,10.200682640075684,0.7747941176470589,0.0697791826996798,0.6538,0.9624,17,0.3086,8.0,0.0,27.7,53.6,12.4,27.6,1.14,5.4
34938,0,0,10.834773,77.58794,Western Ghats Region,Background / Unspecified,,,,,,,221.6547241210937,1.2516483608345097,SLD07745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5506176470588235,0.0936698739943512,0.4457,0.7242,17,0.2784999999999999,12.0,0.0,25.0,39.0,20.1,18.7,1.4,6.9
36213,0,0,15.300881,74.042724,Western Ghats Region,Background / Unspecified,,,,,,,0.5,0.0,SLD08925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6589214285714285,0.093187834948654,0.4016,0.7611,14,0.3595,2.0,0.0,21.0,28.2,30.2,20.9,1.34,5.8
6142,1,1,14.51,74.88,Karnataka,Uttara Kannada,Siddapur,Debris,Slide,,,Shelur village,545.0104370117188,10.94165474730967,SLD05276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6402235294117647,0.0867780180216436,0.5176,0.7959,17,0.2783000000000001,8.0,0.0,15.2,46.4,22.8,16.5,1.33,6.2
