ID,NDVI_mean,NDVI_std,NDVI_min,NDVI_max,NDVI_valid_observations,NDVI_range
SLD00944,0.8357555555555556,0.05051605711200939,0.724,0.8982,18,0.17420000000000002
SLD00945,0.802821052631579,0.047954220981489465,0.7206,0.9525,19,0.2319
SLD00946,0.7868333333333334,0.09641747461826979,0.584,0.9213,18,0.33730000000000004
SLD00947,0.7868333333333334,0.09641747461826979,0.584,0.9213,18,0.33730000000000004
SLD00948,0.8495333333333334,0.02346115688436827,0.7987,0.88,18,0.08130000000000004
SLD00949,0.79434375,0.05000147956144227,0.7004,0.8498,16,0.14939999999999998
SLD00950,0.79434375,0.05000147956144227,0.7004,0.8498,16,0.14939999999999998
SLD00951,0.8047263157894736,0.07766666553723363,0.5085,0.871,19,0.36250000000000004
SLD00952,0.79434375,0.05000147956144227,0.7004,0.8498,16,0.14939999999999998
SLD00953,0.79434375,0.05000147956144227,0.7004,0.8498,16,0.14939999999999998
SLD00954,0.7977058823529412,0.035592388065923505,0.7117,0.8503,17,0.13859999999999995
SLD00955,0.8519882352941177,0.04528709642868676,0.7561,0.9238,17,0.16769999999999996
SLD00956,0.8418611111111111,0.026552946859588023,0.7878,0.8907,18,0.1029000000000001
SLD00957,0.8441,0.025304405568526395,0.7954,0.8881,18,0.0927
SLD00958,0.8511277777777777,0.029199552888509946,0.7846,0.8801,18,0.09550000000000003
SLD00959,0.8418611111111111,0.026552946859588023,0.7878,0.8907,18,0.1029000000000001
SLD00960,0.8511277777777777,0.029199552888509946,0.7846,0.8801,18,0.09550000000000003
SLD00961,0.8511277777777777,0.029199552888509946,0.7846,0.8801,18,0.09550000000000003
SLD00962,0.8456421052631579,0.03861732938273917,0.7582,0.9381,19,0.17990000000000006
SLD00963,0.8088315789473685,0.042189309502020864,0.7035,0.8684,19,0.16489999999999994
SLD00964,0.8088315789473685,0.042189309502020864,0.7035,0.8684,19,0.16489999999999994
SLD00965,0.8330222222222222,0.03720584324056948,0.7635,0.8992,18,0.13570000000000004
SLD00966,0.8495588235294117,0.03690718186924343,0.7759,0.9024,17,0.12649999999999995
SLD00967,0.8330222222222222,0.03720584324056948,0.7635,0.8992,18,0.13570000000000004
SLD00968,0.79635,0.09296883348735745,0.5212,0.9166,16,0.3954
SLD00969,0.8428666666666667,0.036443961817304894,0.74,0.8941,18,0.15410000000000001
SLD00970,0.8503222222222222,0.019211716876934168,0.8016,0.8824,18,0.08079999999999998
SLD00971,0.8237,0.026844079708282377,0.7745,0.8565,14,0.08200000000000007
SLD00972,0.8237,0.026844079708282377,0.7745,0.8565,14,0.08200000000000007
SLD00973,0.7795421052631578,0.043983649939361616,0.665,0.841,19,0.17599999999999993
SLD00974,0.8172777777777778,0.0497721816415503,0.7225,0.9591,18,0.23659999999999992
SLD00975,0.8302176470588235,0.026494203028542794,0.7946,0.8782,17,0.08360000000000001
SLD00976,0.8302176470588235,0.026494203028542794,0.7946,0.8782,17,0.08360000000000001
SLD00977,0.8093888888888888,0.11894685362349061,0.3525,0.895,18,0.5425
SLD00978,0.8276055555555556,0.060335108033697175,0.6726,0.9149,18,0.24230000000000007
SLD00979,0.83576875,0.041952270002150426,0.7642,0.895,16,0.13080000000000003
SLD00980,0.8554666666666667,0.02685886861968338,0.7888,0.8986,18,0.10980000000000001
SLD00981,0.846438888888889,0.026760047896046333,0.7942,0.8859,18,0.0917
SLD00982,0.8530157894736842,0.028795278609095615,0.7979,0.9186,19,0.12069999999999992
SLD00983,0.8177555555555556,0.032687058461257607,0.7639,0.8884,18,0.12449999999999994
SLD00984,0.8132111111111111,0.08027981864108658,0.567,0.9056,18,0.3386
SLD00985,0.8122941176470588,0.036470184236377184,0.7565,0.8782,17,0.12170000000000003
SLD00986,0.846438888888889,0.026760047896046333,0.7942,0.8859,18,0.0917
SLD00987,0.8382,0.032950989246268325,0.7668,0.8944,14,0.12759999999999994
SLD00988,0.8382,0.032950989246268325,0.7668,0.8944,14,0.12759999999999994
SLD00989,0.85345625,0.03655295644677732,0.7831,0.9129,16,0.12980000000000003
SLD00990,0.8111055555555555,0.0507907642394377,0.6674,0.8933,18,0.2259
SLD00991,0.8679555555555556,0.03138240837723509,0.8084,0.9248,18,0.11639999999999995
SLD00992,0.8381176470588235,0.028887545657560586,0.7842,0.8917,17,0.10750000000000004
SLD00993,0.8679555555555556,0.03138240837723509,0.8084,0.9248,18,0.11639999999999995
SLD00994,0.8083666666666667,0.05213106650777533,0.6422,0.8558,15,0.2136
SLD00995,0.7935578947368421,0.04609746095429494,0.7231,0.8705,19,0.1474000000000001
SLD00996,0.7935578947368421,0.04609746095429494,0.7231,0.8705,19,0.1474000000000001
SLD00997,0.7935578947368421,0.04609746095429494,0.7231,0.8705,19,0.1474000000000001
SLD00998,0.8361294117647059,0.04860966679460326,0.6956,0.9074,17,0.2118
SLD00999,0.8324263157894737,0.0631278142792265,0.6581,0.8964,19,0.23829999999999996
SLD01000,0.8382888888888889,0.037496821651800384,0.7606,0.9002,18,0.13959999999999995
SLD01001,0.8593235294117647,0.049454088928669045,0.7464,0.9633,17,0.2169000000000001
SLD01002,0.8372166666666667,0.04041715200840589,0.7507,0.9065,18,0.15579999999999994
SLD01003,0.8593235294117647,0.049454088928669045,0.7464,0.9633,17,0.2169000000000001
SLD01004,0.8173235294117648,0.029214605281685846,0.7458,0.8571,17,0.11129999999999995
SLD01005,0.8039133333333334,0.05337140575608771,0.6875,0.8829,15,0.19540000000000002
SLD01006,0.8526555555555555,0.026732778342486097,0.7858,0.8996,18,0.1137999999999999
SLD01007,0.8039133333333334,0.05337140575608771,0.6875,0.8829,15,0.19540000000000002
SLD01008,0.85296875,0.03780318714517776,0.7688,0.9108,16,0.14200000000000002
SLD01009,0.83284,0.0413692919420852,0.715,0.8918,20,0.17680000000000007
SLD01010,0.8297111111111112,0.029110719450540966,0.7667,0.8817,18,0.11499999999999999
SLD01011,0.8453,0.03483256378735273,0.7775,0.9067,17,0.12919999999999998
SLD01012,0.81638125,0.058457565449934135,0.6412,0.9114,16,0.2702
SLD01013,0.7923529411764706,0.08739116887339839,0.5829,0.8735,17,0.2906000000000001
SLD01014,0.8464866666666667,0.032106404938816134,0.8022,0.9168,15,0.11459999999999992
SLD01015,0.7896650000000001,0.04669897186966979,0.709,0.8743,20,0.1653
SLD01016,0.8326941176470588,0.042055669513577976,0.7416,0.8969,17,0.1553
SLD01017,0.8097368421052632,0.068911724615436,0.6855,0.9394,19,0.2539
SLD01018,0.8242157894736842,0.06018701653234133,0.6592,0.9295,19,0.2703
SLD01019,0.8097368421052632,0.068911724615436,0.6855,0.9394,19,0.2539
SLD01020,0.8046842105263158,0.09383799433750989,0.6153,0.9535,19,0.33820000000000006
SLD01021,0.8046842105263158,0.09383799433750989,0.6153,0.9535,19,0.33820000000000006
SLD01022,0.8097368421052632,0.068911724615436,0.6855,0.9394,19,0.2539
SLD01023,0.8232157894736842,0.0499407900880621,0.7319,0.9295,19,0.1976
SLD01024,0.8232157894736842,0.0499407900880621,0.7319,0.9295,19,0.1976
SLD01025,0.7990052631578948,0.06234774765319835,0.6718,0.8801,19,0.20830000000000004
SLD01026,0.7340823529411765,0.0952479149069293,0.4778,0.8247,17,0.3469
SLD01027,0.8356058823529411,0.027106790445113434,0.7974,0.8893,17,0.09189999999999998
SLD01028,0.8148117647058823,0.047083793421316175,0.7464,0.9317,17,0.18530000000000002
SLD01029,0.8014055555555556,0.06205798495545939,0.6394,0.863,18,0.22360000000000002
SLD01030,0.7497611111111111,0.06027714559470902,0.6411,0.8567,18,0.2156
SLD01031,0.8383444444444444,0.03067536321703027,0.7567,0.899,18,0.14229999999999998
SLD01032,0.8078722222222222,0.03496798208707259,0.7428,0.8681,18,0.12529999999999997
SLD01033,0.8282111111111111,0.04036962878333881,0.7487,0.9303,18,0.18159999999999998
SLD01034,0.85234375,0.03474812165187255,0.8069,0.942,16,0.1351
SLD01035,0.7947666666666666,0.11669418050916629,0.3526,0.8743,18,0.5216999999999999
SLD01036,0.84068125,0.04212529277840888,0.7411,0.9023,16,0.1612
SLD01037,0.83963125,0.03308110676806323,0.7677,0.8979,16,0.13019999999999998
SLD01038,0.83963125,0.03308110676806323,0.7677,0.8979,16,0.13019999999999998
SLD01039,0.81615625,0.028103237506261328,0.7675,0.8573,16,0.08979999999999999
SLD01040,0.7566999999999999,0.04412434135485763,0.6544,0.8087,17,0.1543
SLD01041,0.8234611111111111,0.03986126143762505,0.7342,0.875,18,0.14080000000000004
SLD01042,0.7652615384615384,0.05267729647677985,0.6716,0.8712,13,0.1996
SLD01043,0.7652615384615384,0.05267729647677985,0.6716,0.8712,13,0.1996
SLD01044,0.8552222222222222,0.02029408941932299,0.8103,0.8837,18,0.07340000000000002
SLD01045,0.7755166666666666,0.15001616481527033,0.2186,0.8679,18,0.6493
SLD01046,0.8083833333333333,0.04253168023402571,0.7118,0.8762,18,0.1644
SLD01047,0.8027823529411764,0.050013051237828385,0.7198,0.8597,17,0.13990000000000002
SLD01048,0.8225315789473684,0.042835253557886414,0.713,0.8789,19,0.16590000000000005
SLD01049,0.80506875,0.0531697247030676,0.6741,0.8916,16,0.21749999999999992
SLD01050,0.80506875,0.0531697247030676,0.6741,0.8916,16,0.21749999999999992
SLD01051,0.799188888888889,0.04700613087533665,0.712,0.8915,18,0.1795
SLD01052,0.763778947368421,0.04944336354689486,0.6938,0.8847,19,0.19090000000000007
SLD01053,0.8039444444444445,0.08128771864565015,0.568,0.8858,18,0.3178000000000001
SLD01054,0.7977529411764706,0.03760666692301805,0.7037,0.8412,17,0.13749999999999996
SLD01055,0.7546538461538461,0.05043409255957412,0.6526,0.8353,13,0.18270000000000008
SLD01056,0.787725,0.04354160593465084,0.6742,0.8484,20,0.17420000000000002
SLD01057,0.8129166666666667,0.03609944190541388,0.7309,0.8657,18,0.13480000000000003
SLD01058,0.80874,0.06174937800666923,0.6278,0.8846,20,0.25680000000000003
SLD01059,0.8129166666666667,0.03609944190541388,0.7309,0.8657,18,0.13480000000000003
SLD01060,0.79423,0.08958459747782066,0.6265,0.9277,20,0.3012
SLD01061,0.79423,0.08958459747782066,0.6265,0.9277,20,0.3012
SLD01062,0.8453176470588235,0.03310236463030469,0.7739,0.916,17,0.1421
SLD01063,0.7892166666666667,0.06699809698789959,0.6612,0.9109,18,0.24970000000000003
SLD01064,0.8157176470588235,0.032442704019820016,0.7243,0.8603,17,0.1359999999999999
SLD01065,0.8529722222222222,0.031986979070636835,0.7881,0.9335,18,0.14539999999999997
SLD01066,0.8453176470588235,0.03310236463030469,0.7739,0.916,17,0.1421
SLD01067,0.7980705882352941,0.040687817044938054,0.7179,0.8461,17,0.12819999999999998
SLD01068,0.8399176470588235,0.0367809773404357,0.7843,0.9132,17,0.12890000000000001
SLD01069,0.8343764705882353,0.03935270844255457,0.7373,0.8955,17,0.1582
SLD01070,0.8343764705882353,0.03935270844255457,0.7373,0.8955,17,0.1582
SLD01071,0.8004333333333334,0.03563350483276467,0.7346,0.8614,15,0.12680000000000002
SLD01072,0.7617200000000001,0.052775741180421644,0.6431,0.8599,15,0.2168
SLD01073,0.8447666666666667,0.03744917826042317,0.8,0.9433,15,0.14329999999999998
SLD01074,0.8317588235294118,0.04253848344181316,0.7605,0.9305,17,0.17000000000000004
SLD01075,0.7752277777777778,0.07292705304178602,0.6518,0.8723,18,0.22049999999999992
SLD01076,0.8042625,0.048658988549564706,0.6694,0.8654,16,0.19599999999999995
SLD01077,0.7932533333333333,0.025823988478784237,0.7351,0.8471,15,0.11199999999999999
SLD01078,0.8394411764705882,0.028772905197935978,0.7871,0.884,17,0.09689999999999999
SLD01079,0.7412473684210527,0.08045252822780406,0.6088,0.8531,19,0.24429999999999996
SLD01080,0.8286052631578947,0.035295254224332114,0.7472,0.8978,19,0.15060000000000007
SLD01081,0.8408588235294117,0.02648546910155477,0.7978,0.8892,17,0.09140000000000004
SLD01082,0.8440647058823529,0.03457477297786045,0.778,0.9359,17,0.15789999999999993
SLD01083,0.7897266666666667,0.03743782401084053,0.7134,0.8301,15,0.11669999999999991
SLD01084,0.8052421052631579,0.04798860183869447,0.7249,0.887,19,0.16210000000000002
SLD01085,0.8022421052631579,0.05932790533026759,0.6204,0.9037,19,0.2833
SLD01086,0.8515538461538461,0.050769128010773976,0.7855,0.941,13,0.15549999999999997
SLD01087,0.7934714285714285,0.05315585832930622,0.6583,0.8588,14,0.2005
SLD01088,0.7934714285714285,0.05315585832930622,0.6583,0.8588,14,0.2005
SLD01089,0.8297888888888889,0.042267493961100105,0.7536,0.9059,18,0.1523
SLD01090,0.8367384615384614,0.03450701712361167,0.7639,0.8903,13,0.12639999999999996
SLD01091,0.8367384615384614,0.03450701712361167,0.7639,0.8903,13,0.12639999999999996
SLD01092,0.7665949999999999,0.04037929999914626,0.7018,0.8225,20,0.12070000000000003
SLD01093,0.8612571428571429,0.02609352157398209,0.8178,0.8974,14,0.0796
SLD01094,0.8050052631578947,0.06494409111505246,0.6424,0.9254,19,0.28300000000000003
SLD01095,0.7961583333333334,0.029801508757820068,0.7311,0.8342,12,0.10310000000000008
SLD01096,0.8045199999999999,0.0555903967473368,0.7114,0.9239,20,0.21250000000000002
SLD01097,0.7613714285714286,0.12706379033063206,0.454,0.9169,14,0.46290000000000003
SLD01098,0.8168238095238094,0.04174324981074074,0.711,0.8805,21,0.16949999999999998
SLD01099,0.7613714285714286,0.12706379033063206,0.454,0.9169,14,0.46290000000000003
SLD01100,0.8382722222222223,0.04903417542364838,0.7583,0.9888,18,0.23050000000000004
SLD01101,0.77535,0.0789166482335702,0.6143,0.9715,20,0.3572000000000001
SLD01102,0.8178,0.02819450301033874,0.766,0.8647,13,0.09870000000000001
SLD01103,0.8178,0.02819450301033874,0.766,0.8647,13,0.09870000000000001
SLD01104,0.8428599999999999,0.03813573265669823,0.7726,0.9015,20,0.12890000000000001
SLD01105,0.8428599999999999,0.03813573265669823,0.7726,0.9015,20,0.12890000000000001
SLD01106,0.833845,0.045390417201037196,0.7287,0.929,20,0.20030000000000003
SLD01107,0.768055,0.0507964304071188,0.6865,0.871,20,0.1845
SLD01108,0.768055,0.0507964304071188,0.6865,0.871,20,0.1845
SLD01109,0.8033052631578947,0.10532814583051181,0.4145,0.9342,19,0.5197
SLD01110,0.79819,0.03610451057985038,0.7297,0.8897,20,0.16000000000000003
SLD01111,0.7974117647058823,0.05443737092238357,0.645,0.8732,17,0.22819999999999996
SLD01112,0.825864705882353,0.02700041530181689,0.756,0.8752,17,0.11919999999999997
SLD01113,0.8089421052631579,0.07994988232768406,0.5408,0.9545,19,0.41370000000000007
SLD01114,0.825864705882353,0.02700041530181689,0.756,0.8752,17,0.11919999999999997
SLD01115,0.8089421052631579,0.07994988232768406,0.5408,0.9545,19,0.41370000000000007
SLD01116,0.7819166666666667,0.0624223682570882,0.6625,0.8989,18,0.23640000000000005
SLD01117,0.7888944444444443,0.08073140268250621,0.5079,0.8884,18,0.38049999999999995
SLD01118,0.8276428571428571,0.02485981354858338,0.7832,0.8622,14,0.07899999999999996
SLD01119,0.8276428571428571,0.02485981354858338,0.7832,0.8622,14,0.07899999999999996
SLD01120,0.8040875,0.06147693198807716,0.6817,0.8801,16,0.19840000000000002
SLD01121,0.8244071428571429,0.025190213737320055,0.7808,0.8622,14,0.08139999999999992
SLD01122,0.8306549999999999,0.043231317534739494,0.7397,0.9297,20,0.18999999999999995
SLD01123,0.8222066666666666,0.036277333865389734,0.7424,0.8846,15,0.1422000000000001
SLD01124,0.790125,0.08191512273892615,0.588,0.8697,16,0.28170000000000006
SLD01125,0.790125,0.08191512273892615,0.588,0.8697,16,0.28170000000000006
SLD01126,0.785075,0.043497052229221,0.7094,0.8578,20,0.14839999999999998
SLD01127,0.7486200000000001,0.06145240006447437,0.6045,0.8423,20,0.2378
SLD01128,0.781925,0.05752572178310035,0.6754,0.8864,16,0.21099999999999997
SLD01129,0.80615,0.06681820190085298,0.5884,0.8892,20,0.30079999999999996
SLD01130,0.7915857142857143,0.043089671386769474,0.7415,0.8576,14,0.11609999999999998
SLD01131,0.7930315789473684,0.11755479598246739,0.3582,0.9122,19,0.554
SLD01132,0.8340777777777778,0.02339568978794157,0.7957,0.876,18,0.08030000000000004
SLD01133,0.842865,0.03988016622200484,0.7049,0.8951,20,0.19020000000000004
SLD01134,0.8340777777777778,0.02339568978794157,0.7957,0.876,18,0.08030000000000004
SLD01135,0.8386066666666667,0.037413871886291195,0.7756,0.8986,15,0.123
SLD01136,0.8030277777777778,0.03997236995071873,0.7355,0.8853,18,0.14979999999999993
SLD01137,0.8015529411764706,0.046699533156754625,0.7129,0.8833,17,0.1704
SLD01138,0.8376888888888889,0.026911027455168084,0.7941,0.9046,18,0.11049999999999993
SLD01139,0.7677266666666667,0.05848702501613579,0.6689,0.8446,15,0.17569999999999997
SLD01140,0.8225149999999999,0.03430944744834174,0.7601,0.9084,20,0.1483
SLD01141,0.8225149999999999,0.03430944744834174,0.7601,0.9084,20,0.1483
SLD01142,0.79434,0.0522256204230398,0.6821,0.8625,15,0.1804
SLD01143,0.79203125,0.041468569925507,0.7024,0.8494,16,0.14700000000000002
SLD01144,0.79434,0.0522256204230398,0.6821,0.8625,15,0.1804
SLD01145,0.79203125,0.041468569925507,0.7024,0.8494,16,0.14700000000000002
SLD01146,0.8187823529411764,0.03303574267543636,0.7579,0.8833,17,0.12539999999999996
SLD01147,0.8254875,0.03757287807270915,0.7504,0.879,16,0.12860000000000005
SLD01148,0.8446526315789474,0.040400912646746674,0.7339,0.9054,19,0.17149999999999999
SLD01149,0.8319,0.03630186404763995,0.7521,0.923,16,0.17090000000000005
SLD01150,0.8217111111111111,0.03179043305755565,0.7736,0.9024,18,0.12880000000000003
SLD01151,0.80349375,0.04247665192000582,0.7374,0.8838,16,0.14639999999999997
SLD01152,0.7899764705882353,0.09789282742757363,0.4372,0.8887,17,0.45150000000000007
SLD01153,0.845505,0.033885542251588796,0.7639,0.908,20,0.1441
SLD01154,0.78174,0.06564200310341367,0.6057,0.8734,15,0.26769999999999994
SLD01155,0.8308117647058824,0.03841482269829158,0.7613,0.8988,17,0.13750000000000007
SLD01156,0.8210000000000001,0.04981099833927801,0.6645,0.9135,19,0.249
SLD01157,0.826825,0.034319644520303526,0.7683,0.8779,16,0.10960000000000003
SLD01158,0.826825,0.034319644520303526,0.7683,0.8779,16,0.10960000000000003
SLD01159,0.8319266666666666,0.03602841074696997,0.767,0.9247,15,0.15769999999999995
SLD01160,0.7629882352941176,0.06504699149800221,0.5928,0.8819,17,0.2891
SLD01161,0.7629882352941176,0.06504699149800221,0.5928,0.8819,17,0.2891
SLD01162,0.84473,0.0424278719215267,0.756,0.927,20,0.17100000000000004
SLD01163,0.8398899999999999,0.04057702097960058,0.7277,0.9238,20,0.19609999999999994
SLD01164,0.8398899999999999,0.04057702097960058,0.7277,0.9238,20,0.19609999999999994
SLD01165,0.8235736842105263,0.038251896715577154,0.7616,0.9121,19,0.15049999999999997
SLD01166,0.6036133333333333,0.0712073217209204,0.4948,0.7149,15,0.22009999999999996
SLD01167,0.7935846153846153,0.041345532732365145,0.699,0.8482,13,0.1492
SLD01168,0.8190066666666667,0.04117276261015745,0.7249,0.8867,15,0.16180000000000005
SLD01169,0.8429842105263158,0.04233976674419943,0.7926,0.9529,19,0.1603
SLD01170,0.8380449999999999,0.043289630154892386,0.756,0.923,20,0.16700000000000004
SLD01171,0.8124529411764706,0.04169751367958073,0.7203,0.8785,17,0.1581999999999999
SLD01172,0.8124529411764706,0.04169751367958073,0.7203,0.8785,17,0.1581999999999999
SLD01173,0.8124529411764706,0.04169751367958073,0.7203,0.8785,17,0.1581999999999999
SLD01174,0.8124529411764706,0.04169751367958073,0.7203,0.8785,17,0.1581999999999999
SLD01175,0.8124529411764706,0.04169751367958073,0.7203,0.8785,17,0.1581999999999999
SLD01176,0.8124529411764706,0.04169751367958073,0.7203,0.8785,17,0.1581999999999999
SLD01177,0.78990625,0.03809646473099576,0.7145,0.8517,16,0.1372
SLD01178,0.8379631578947369,0.0798230001004049,0.5417,0.9195,19,0.3778
SLD01179,0.8290055555555556,0.045789396052466944,0.7269,0.9058,18,0.17890000000000006
SLD01180,0.84593125,0.02075272572458856,0.7957,0.888,16,0.09230000000000005
SLD01181,0.84593125,0.02075272572458856,0.7957,0.888,16,0.09230000000000005
SLD01182,0.839645,0.05026173049778104,0.6812,0.9317,20,0.25049999999999994
SLD01183,0.839645,0.05026173049778104,0.6812,0.9317,20,0.25049999999999994
SLD01184,0.83774375,0.038745717505293424,0.7768,0.9416,16,0.16479999999999995
SLD01185,0.83774375,0.038745717505293424,0.7768,0.9416,16,0.16479999999999995
SLD01186,0.7793714285714285,0.047288678569813294,0.6916,0.848,14,0.15639999999999998
SLD01187,0.7762222222222221,0.058223338311908956,0.6881,0.8695,18,0.1814
SLD01188,0.7945058823529412,0.05566787078948945,0.6791,0.8682,17,0.18909999999999993
SLD01189,0.7956941176470588,0.05276853312567349,0.6979,0.852,17,0.15410000000000001
