ID,NDVI_mean,NDVI_std,NDVI_min,NDVI_max,NDVI_valid_observations,NDVI_range,Land_Cover_Type,Land_Cover_QC
SLD10321,0.8763466666666666,0.0425412718371678,0.7761,0.972,15,0.1958999999999999,2.0,0.0
SLD10322,0.8196928571428571,0.0575037987278394,0.6507,0.886,14,0.2353,8.0,0.0
SLD10323,0.5233411764705883,0.0799149865390053,0.3418,0.6577,17,0.3158999999999999,12.0,0.0
SLD10324,0.8280058823529411,0.043100644870295,0.7706,0.9251,17,0.1545,2.0,0.0
SLD10325,0.4525,0.1239459559646864,0.289,0.6941,17,0.4051,12.0,0.0
SLD10326,0.7369210526315789,0.0868614898620363,0.5866,0.903,19,0.3164,14.0,0.0
SLD10327,0.7528529411764706,0.0761151111610488,0.5946,0.8634,17,0.2687999999999999,5.0,0.0
SLD10328,0.8379235294117647,0.0424624029202859,0.7733,0.9276,17,0.1543,8.0,0.0
SLD10329,0.481678947368421,0.136529551457011,0.3261,0.7585,19,0.4323999999999999,12.0,0.0
SLD10330,0.5190125,0.1484170245176296,0.3386,0.7683,16,0.4296999999999999,10.0,0.0
SLD10331,0.47065,0.1379295738880577,0.3026,0.7308,18,0.4282,12.0,0.0
SLD10332,0.7646210526315789,0.0602733641093031,0.6591,0.8557,19,0.1966,8.0,0.0
SLD10333,0.7869105263157895,0.0382970102508282,0.7284,0.8942,19,0.1657999999999999,8.0,0.0
SLD10334,0.73361875,0.1048727306071506,0.5189,0.8642,16,0.3452999999999999,5.0,0.0
SLD10335,0.5266058823529411,0.0901094436684374,0.346,0.6457,17,0.2997000000000001,12.0,0.0
SLD10336,0.6113333333333333,0.1059212151059635,0.4254,0.7712,15,0.3458,9.0,0.0
SLD10337,0.7495066666666667,0.0433980491112983,0.6764,0.8255,15,0.1491,14.0,0.0
SLD10338,0.7140500000000001,0.0632672080574496,0.6256,0.8086,14,0.1829999999999999,9.0,0.0
SLD10339,0.81634375,0.033641977126798,0.7521,0.8829,16,0.1308,8.0,0.0
SLD10340,0.5622833333333334,0.1479326088619608,0.3722,0.8889,18,0.5167,12.0,0.0
SLD10341,0.26900625,0.1591325672460962,-0.0028,0.6561,16,0.6589,10.0,0.0
SLD10342,0.625525,0.055088710277152,0.5119,0.708,16,0.1960999999999999,14.0,0.0
SLD10343,0.4968944444444444,0.1230977396085404,0.3759,0.7374,18,0.3615,12.0,0.0
SLD10344,0.7349470588235294,0.0733756270641609,0.5974,0.9011,17,0.3036999999999999,8.0,0.0
SLD10345,0.689675,0.0774580875915054,0.5941,0.8339,16,0.2398,9.0,0.0
SLD10346,0.83248,0.0233630110583864,0.7868,0.884,15,0.0971999999999999,2.0,0.0
SLD10347,0.6524625000000001,0.1004861972279443,0.4549,0.8186,16,0.3636999999999999,4.0,0.0
SLD10348,0.8352222222222223,0.027600459406994,0.7752,0.8793,18,0.1040999999999999,2.0,0.0
SLD10349,0.5862444444444445,0.1203878107090591,0.3598,0.8024,18,0.4426,10.0,0.0
SLD10350,0.5728578947368421,0.1055584951883682,0.4467,0.7765,19,0.3298,12.0,0.0
SLD10351,0.44281875,0.1054072117630794,0.3033,0.6801,16,0.3768,10.0,0.0
SLD10352,0.5727523809523809,0.1380757314630186,0.3724,0.7247,21,0.3523,12.0,0.0
SLD10353,0.7682533333333333,0.0629772392747305,0.6303,0.8694,15,0.2390999999999999,8.0,0.0
SLD10354,0.7675941176470588,0.0758896688504785,0.6353,0.9,17,0.2647,4.0,0.0
SLD10355,0.5147526315789474,0.1192954985106826,0.3757,0.7604,19,0.3847,12.0,0.0
SLD10356,0.6284333333333334,0.1151943368317003,0.4477,0.8277,15,0.38,9.0,0.0
SLD10357,0.7081941176470589,0.1054282188896089,0.367,0.8155,17,0.4485,8.0,0.0
SLD10358,0.73285,0.0939405772753368,0.539,0.8724,18,0.3333999999999999,4.0,0.0
SLD10359,0.680664705882353,0.0768265004830403,0.5532,0.7737,17,0.2205,12.0,0.0
SLD10360,0.61515,0.1094775288967253,0.4751,0.8469,16,0.3717999999999999,9.0,0.0
SLD10361,0.5182055555555556,0.0947031552503879,0.3809,0.681,18,0.3001,12.0,0.0
SLD10362,0.6193588235294117,0.1338134945494265,0.3559,0.8842,17,0.5283,9.0,0.0
SLD10363,0.7051388888888889,0.045868842928877,0.6309,0.784,18,0.1531,14.0,0.0
SLD10364,0.556175,0.1110289721949486,0.434,0.8641,16,0.4301,9.0,0.0
SLD10365,0.8327769230769231,0.0579244357452902,0.7416,0.9244,13,0.1827999999999999,8.0,0.0
SLD10366,0.68128,0.1046512862524188,0.5636,0.8823,15,0.3187,9.0,0.0
SLD10367,0.8035941176470588,0.0576929531072495,0.6973,0.9227,17,0.2253999999999999,8.0,0.0
SLD10368,0.8361,0.0436093262196669,0.7593,0.9096,13,0.1503,8.0,0.0
SLD10369,0.5237705882352941,0.1126787955024473,0.3103,0.7265,17,0.4162,12.0,0.0
SLD10370,0.8100615384615384,0.0533524685224207,0.7338,0.9419,13,0.2080999999999999,2.0,0.0
SLD10371,0.7753764705882353,0.0539197033723731,0.6539,0.8704,17,0.2164999999999999,8.0,0.0
SLD10372,0.8095866666666667,0.0298064438542757,0.7256,0.8406,15,0.1149999999999999,8.0,0.0
SLD10373,0.6565,0.0787120914048999,0.5324,0.8239,16,0.2915,9.0,0.0
SLD10374,0.6947166666666666,0.1200013149437759,0.3316,0.8569,18,0.5253,8.0,0.0
SLD10375,,,,,0,,17.0,4.0
SLD10376,0.51785,0.0437946551325823,0.4607,0.5813,12,0.1206,13.0,0.0
SLD10377,0.72016,0.0722929318813395,0.6293,0.8041,5,0.1748,9.0,0.0
SLD10378,0.3486105263157895,0.1305919765050111,0.1862,0.708,19,0.5217999999999999,12.0,0.0
SLD10379,0.6056714285714286,0.0463048608987991,0.5212,0.6891,21,0.1679,12.0,0.0
SLD10380,0.7180466666666666,0.0900357696114372,0.5794,0.8612,15,0.2817999999999999,14.0,0.0
SLD10381,0.5575277777777778,0.1099379440227427,0.3797,0.7844,18,0.4047,12.0,0.0
SLD10382,0.6568611111111111,0.1427017669163411,0.3511,0.8615,18,0.5104,9.0,0.0
SLD10383,0.81524375,0.059863065616455,0.6839,0.8917,16,0.2078000000000001,2.0,0.0
SLD10384,0.3364235294117647,0.1077209678371147,0.2216,0.5583,17,0.3367,12.0,0.0
SLD10385,0.8024529411764706,0.0511315230269823,0.7324,0.8886,17,0.1561999999999999,8.0,0.0
SLD10386,0.4765166666666666,0.1475192400213293,0.3303,0.7765,18,0.4462,12.0,0.0
SLD10387,0.5463842105263158,0.1128673275387124,0.366,0.7598,19,0.3938,12.0,0.0
SLD10388,0.6165736842105263,0.1494664058951979,0.4169,0.8492,19,0.4322999999999999,9.0,0.0
SLD10389,0.3992117647058824,0.1217893616164448,0.2478,0.649,17,0.4012,10.0,0.0
SLD10390,0.581475,0.114293653950398,0.4416,0.775,16,0.3334,9.0,0.0
SLD10391,0.4560888888888889,0.1574475370658575,0.2677,0.8161,18,0.5484,12.0,0.0
SLD10392,0.4302647058823529,0.115447455261996,0.2894,0.6718,17,0.3823999999999999,12.0,0.0
SLD10393,0.8503857142857143,0.040084101147901,0.7482,0.8983,14,0.1501,2.0,0.0
SLD10394,0.46404375,0.0821084645961263,0.3141,0.5725,16,0.2584,9.0,0.0
SLD10395,0.4483368421052631,0.0889307296628256,0.2961,0.6144,19,0.3182999999999999,12.0,0.0
SLD10396,0.7122473684210526,0.0997352794396861,0.5588,0.8644,19,0.3056,9.0,0.0
SLD10397,0.747675,0.0571631641298252,0.6429,0.8363,16,0.1934,8.0,0.0
SLD10398,0.5562882352941176,0.0799152901699116,0.4343,0.6973,17,0.263,10.0,0.0
SLD10399,0.6785866666666667,0.1297040965685612,0.3294,0.8252,15,0.4958,9.0,0.0
SLD10400,0.7985733333333334,0.0843917689509271,0.5042,0.8612,15,0.357,2.0,0.0
SLD10401,0.7891933333333333,0.0267083043978745,0.753,0.8418,15,0.0887999999999999,2.0,0.0
SLD10402,0.5713117647058824,0.115981608899606,0.4481,0.8819,17,0.4338,9.0,0.0
SLD10403,0.35833,0.0750879631533997,0.2341,0.4813,20,0.2472,12.0,0.0
SLD10404,0.8231266666666667,0.0458863108542136,0.7537,0.9335,15,0.1797999999999999,8.0,0.0
SLD10405,0.7159692307692308,0.0603941137393286,0.6329,0.801,13,0.1681,8.0,0.0
SLD10406,0.7984333333333333,0.1077503323319564,0.5788,0.9253,18,0.3465,2.0,0.0
SLD10407,0.54915625,0.1593489628404696,0.3358,0.7745,16,0.4387,12.0,0.0
SLD10408,0.496335294117647,0.0728379360393372,0.3836,0.6246,17,0.241,12.0,0.0
SLD10409,0.7881611111111111,0.0853406815540195,0.5359,0.8993,18,0.3633999999999999,8.0,0.0
SLD10410,0.667025,0.0844355572808834,0.5146,0.7798,16,0.2652000000000001,12.0,0.0
SLD10411,0.5125705882352941,0.1282615772781637,0.3417,0.7269,17,0.3852,12.0,0.0
SLD10412,0.8326142857142856,0.0299939957361432,0.7713,0.9005,14,0.1291999999999999,2.0,0.0
SLD10413,0.5522764705882353,0.0860702948860099,0.4136,0.722,17,0.3083999999999999,12.0,0.0
SLD10414,0.5396166666666667,0.0971608505641698,0.4053,0.7118,18,0.3065,12.0,0.0
SLD10415,0.70026,0.0556858235762785,0.565,0.7796,20,0.2146,12.0,0.0
SLD10416,0.4041437499999999,0.1295656845966554,0.2653,0.6531,16,0.3878,12.0,0.0
SLD10417,0.7938,0.0799457107458972,0.6618,0.8893,13,0.2274999999999999,2.0,0.0
SLD10418,0.5056388888888889,0.2001374326009619,0.2842,0.8441,18,0.5599,12.0,0.0
SLD10419,0.5953222222222222,0.089606903328834,0.4804,0.8583,18,0.3778999999999999,12.0,0.0
SLD10420,0.7014176470588235,0.0808513700818832,0.4844,0.7959,17,0.3115,9.0,0.0
SLD10421,0.5794380952380953,0.0777439803212472,0.4144,0.6707,21,0.2563,12.0,0.0
SLD10422,0.8253642857142857,0.0357684133783481,0.732,0.8563,14,0.1242999999999999,2.0,0.0
SLD10423,0.55925625,0.1250784179025302,0.3424,0.7553,16,0.4129,12.0,0.0
SLD10424,0.5787625000000001,0.0947250890735923,0.4502,0.7553,16,0.3051,12.0,0.0
SLD10425,0.7956058823529412,0.103589191464338,0.5363,0.9161,17,0.3798,2.0,0.0
SLD10426,0.7163166666666666,0.1177780577287338,0.4568,0.854,18,0.3972,4.0,0.0
SLD10427,0.4896166666666667,0.1546264540565994,0.3228,0.808,18,0.4852000000000001,10.0,0.0
SLD10428,0.8351705882352941,0.057337463371537,0.6429,0.9113,17,0.2683999999999999,2.0,0.0
SLD10429,0.7282823529411765,0.0733321999132553,0.6099,0.8338,17,0.2239,8.0,0.0
SLD10430,0.58755625,0.1176779785049012,0.347,0.8521,16,0.5051,10.0,0.0
SLD10431,0.8145266666666667,0.0292942087564532,0.7662,0.8702,15,0.1039999999999999,2.0,0.0
SLD10432,0.3950388888888889,0.1813676219203575,0.2242,0.7481,18,0.5239,12.0,0.0
SLD10433,0.5331,0.1187087584524972,0.3712,0.7429,16,0.3717,12.0,0.0
SLD10434,0.7993722222222223,0.0599696472790297,0.7095,0.9425,18,0.2329999999999999,8.0,0.0
SLD10435,0.8304428571428571,0.041811936357672,0.7233,0.8896,14,0.1662999999999999,2.0,0.0
SLD10436,0.5175272727272727,0.1341575732445786,0.3419,0.8473,22,0.5054000000000001,12.0,0.0
SLD10437,0.6323466666666667,0.0927923477961615,0.4218,0.7262,15,0.3043999999999999,12.0,0.0
SLD10438,0.6421600000000001,0.0899734548154541,0.4932,0.8099,15,0.3166999999999999,14.0,0.0
SLD10439,0.8214928571428571,0.0572411829191013,0.7248,0.9175,14,0.1926999999999999,5.0,0.0
SLD10440,0.7467066666666666,0.0677178649847678,0.564,0.8242,15,0.2602000000000001,8.0,0.0
SLD10441,0.3716941176470588,0.1544938812323494,0.2102,0.7902,17,0.5800000000000001,12.0,0.0
SLD10442,0.7494083333333333,0.0237979165754763,0.7163,0.7949,12,0.0786,14.0,0.0
SLD10443,0.748075,0.1116966278213745,0.4272,0.8564,16,0.4292,8.0,0.0
SLD10444,0.5859125000000001,0.1227898686102942,0.2929,0.7748,16,0.4819,9.0,0.0
SLD10445,0.7484529411764707,0.0632930003796535,0.6192,0.8654,17,0.2461999999999999,14.0,0.0
SLD10446,0.6892933333333333,0.0911297071421253,0.5034,0.8646,15,0.3612000000000001,9.0,0.0
SLD10447,0.7843117647058824,0.053213190121822,0.6897,0.8933,17,0.2036,2.0,0.0
SLD10448,0.4430333333333334,0.1531765839883921,0.2684,0.7652,18,0.4967999999999999,12.0,0.0
SLD10449,0.7059529411764707,0.096847716271778,0.5222,0.8699,17,0.3477,8.0,0.0
SLD10450,0.5719058823529412,0.0918998739837835,0.4314,0.7658,17,0.3344,12.0,0.0
SLD10451,0.5765235294117648,0.1023900845383219,0.349,0.7301,17,0.3811,12.0,0.0
SLD10452,0.4712235294117647,0.1078789108758737,0.36,0.7126,17,0.3526,10.0,0.0
SLD10453,0.5224166666666666,0.062646583400571,0.4371,0.637,18,0.1999,12.0,0.0
SLD10454,0.72718125,0.136428292367578,0.3228,0.9483,16,0.6255000000000001,8.0,0.0
SLD10455,0.4124166666666666,0.1250212840703063,0.1709,0.6088,18,0.4379,9.0,0.0
SLD10456,0.7720117647058824,0.0670534943380371,0.6382,0.8719,17,0.2337,8.0,0.0
SLD10457,0.5071187500000001,0.0914198754374561,0.2272,0.5988,16,0.3716,14.0,0.0
SLD10458,0.777938888888889,0.0583665107331541,0.637,0.9054,18,0.2683999999999999,8.0,0.0
SLD10459,0.3086692307692307,0.1319260296821378,0.1436,0.5427,13,0.3990999999999999,8.0,0.0
