S.No,Landslide,Sample_Type,Latitude,Longitude,State,District,Subdivision Or Taluk,Material Involved,Movement Type,Initiation_Year,History_date,Slide_Name,Elevation_m,Slope_deg
74,1,Landslide,9.121653,77.040825,Kerala,Kollam,Punalur,Debris,Slide,,,Tura Debris Slide,104.85649871826172,30.440646695965757
75,1,Landslide,9.164556,76.873031,Kerala,Pathanamthitta,Konni,Soil,Slide,,,Athirungal - Vakayar road slide,89.3390121459961,18.7875355348257
76,1,Landslide,9.164556,76.873031,Kerala,Pathanamthitta,Konni,Soil,Slide,,,Athirungal slide,89.3390121459961,18.7875355348257
77,1,Landslide,9.166425,76.879383,Kerala,Pathanamthitta,Konni,Debris,Slide,,,Kulathuman slide,138.66082763671875,20.95542237033583
78,1,Landslide,9.167267,76.861056,Kerala,Pathanamthitta,Konni,Soil,Slide,,,Kulathuman slide,78.4027328491211,8.715799173037565
79,1,Landslide,9.170292,76.873753,Kerala,Pathanamthitta,Konni,Debris,Slide,,,Muttaakkuzhi slide 2,57.962825775146484,9.079764900553505
80,1,Landslide,9.170569,76.875092,Kerala,Pathanamthitta,Konni,Debris,Flow,,,Muttaakkuzhi slide,64.44519805908203,21.048316319418664
81,1,Landslide,9.170822,76.873661,Kerala,Pathanamthitta,Konni,Soil,Slide,,,Vakayar slide,65.87489318847656,21.052012550586
82,1,Landslide,9.176258,76.859747,Kerala,Pathanamthitta,Konni,Soil,Slide,,,Thannimoodu slide,49.83015060424805,20.13631109427367
83,1,Landslide,9.177086,76.863,Kerala,Pathanamthitta,Konni,Soil,Slide,,,Mlaanthadam slide,61.57462692260742,17.823799926632507
84,1,Landslide,9.178389,76.879028,Kerala,Pathanamthita,Konni,Debris,Flow,2013.0,,Kottarathara Debris Flow,119.81420135498047,26.37884475245593
85,1,Landslide,9.183183,76.888167,Kerala,Pathanamthita,Konni,Debris,Flow,1977.0,,Aruvpallam Debris Flow -1,77.51705932617188,19.89897160517913
86,1,Landslide,9.18425,76.887844,Kerala,Pathanamthita,Konni,Debris,Flow,1977.0,,Aruvpallam Debris Flow -2,66.57947540283203,20.29924139220099
87,1,Landslide,9.184814,76.869028,Kerala,Pathanamthitta,Konni,Soil,Slide,,,Chuvattupara cut slope failure,47.92029571533203,19.859147130303004
88,1,Landslide,9.233194,76.935817,Kerala,Pathanamthita,Konni,Soil,Slide,2006.0,,Manniara Slump,230.24960327148438,13.788178084910092
89,1,Landslide,9.2339,76.933897,Kerala,Pathanamthita,Konni,Debris,Flow,2006.0,,Manniara Debris Flow,194.98416137695312,22.818780381622986
90,1,Landslide,9.260186,76.962403,Kerala,Pathanamthitta,Konni,Debris,Slide,,,Thannithodu slide 2,103.4511947631836,2.582132571803952
91,1,Landslide,9.268942,76.968072,Kerala,Pathanamthitta,Konni,Debris,Slide,,,Thannithodu slide,190.86712646484375,24.323137073417055
92,1,Landslide,9.269308,76.96805,Kerala,Pathanamthitta,Konni,Debris,Flow,,,Mele Poochakkulam 2,192.50802612304688,19.57103390774784
93,1,Landslide,9.272417,76.969258,Kerala,Pathanamthitta,Konni,Debris,Flow,,,Mele Poochakkulam 1,281.04022216796875,27.88362568745473
94,1,Landslide,9.298778,76.801817,Kerala,Pathanamthitta,Konni,Debris,Slide,,,Mannarakulanji slide,75.65196228027344,26.47532802810911
95,1,Landslide,9.30035,76.997306,Kerala,Pathanamthitta,Konni,Debris,Flow,,,Mundanpara slide 1,369.9640197753906,25.892076612140478
96,1,Landslide,9.301225,76.985617,Kerala,Pathanamthitta,Konni,Debris,Slide,,,Mundanpara slide 2,405.0947265625,28.81277594472601
97,1,Landslide,9.301731,76.980503,Kerala,Pathanamthitta,Konni,Debris,Flow,,,Valiyakulangara valley slide 1,239.56654357910156,18.213200329637964
98,1,Landslide,9.302208,76.979242,Kerala,Pathanamthitta,Konni,Debris,Flow,,,Valiyakulangara valley slide 2,211.61273193359375,15.109883438061082
99,1,Landslide,9.302861,76.977833,Kerala,Pathanamthitta,Konni,Debris,Flow,,,Valiyakulangara valley slide 3,203.9932403564453,17.66096596084356
100,1,Landslide,9.303428,76.990983,Kerala,Pathanamthitta,Konni,Debris,Flow,,,Mundanpara slide 4,231.19363403320312,21.141124953522784
101,1,Landslide,9.304333,76.990425,Kerala,Pathanamthitta,Konni,Debris,Flow,,,Mundanpara slide 3,236.75396728515625,19.92650180637538
102,1,Landslide,9.304603,76.988392,Kerala,Pathanamthitta,Konni,Debris,Slide,,,Mundanpara slide 5,192.9757843017578,19.72744288349009
103,1,Landslide,9.305169,76.987244,Kerala,Pathanamthitta,Konni,Debris,Flow,,,Mundanpara slide 6,176.6979217529297,24.11902987001124
104,1,Landslide,9.309878,76.961369,Kerala,Pathanamthitta,Konni,Soil,Slide,,,Valiyakulangara valley slide 4,137.83615112304688,24.35711717460475
105,1,Landslide,9.31,77.1,Kerala,Pathanamthitta,Konni,Debris,Slide,2019.0,,Gavi,674.78955078125,47.64624571637305
106,1,Landslide,9.310506,76.996892,Kerala,Pathanamthitta,Konni,Debris,Flow,,,22nd Block slide,289.9339904785156,15.273543882342816
107,1,Landslide,9.310961,76.979619,Kerala,Pathanamthitta,Konni,Debris,Flow,,,Mundanpara slide 7,147.85440063476562,13.134663332157604
108,1,Landslide,9.313472,76.990539,Kerala,Pathanamthitta,Konni,Debris,Flow,,,Anachanda slide 2,337.08575439453125,36.72345479710074
109,1,Landslide,9.313819,76.956094,Kerala,Pathanamthitta,Konni,Debris,Flow,,,Transformer Padi slide,134.3663787841797,10.01570352773332
110,1,Landslide,9.31495,76.986872,Kerala,Pathanamthitta,Konni,Debris,Flow,,,Anachantha slide,315.0137634277344,22.676856940748344
111,1,Landslide,9.31625,76.949881,Kerala,Pathanamthitta,Konni,Debris,Slide,,,Meenkuzhi slide,133.59523010253906,27.37813257615388
112,1,Landslide,9.316964,76.743289,Kerala,Pathanamthitta,Kozhenchery,Rock,Fall,,,Punnassery colony rock fall,55.71934509277344,36.056155659316
113,1,Landslide,9.319214,76.952022,Kerala,Pathanamthitta,Konni,Debris,Flow,,,Meenkuzhi slide,141.9523468017578,7.602398359264814
114,1,Landslide,9.32,77.1,Kerala,Pathanamthitta,Konni,Debris,Slide,2019.0,,Gavi,1169.3438720703125,12.50335007441714
115,1,Landslide,9.32,77.1,Kerala,Pathanamthitta,Konni,Debris,Flow,2019.0,,Gavi,1169.3438720703125,12.50335007441714
116,1,Landslide,9.3212,77.003772,Kerala,Pathanamthitta,Konni,Debris,Slide,,,4th block slides,263.937255859375,19.99252057142471
117,1,Landslide,9.321517,76.961139,Kerala,Pathanamthitta,Konni,Debris,Flow,,,Thekkummood slide,261.16259765625,29.67798011158651
118,1,Landslide,9.324292,76.878439,Kerala,Pathanamthitta,Ranni,Soil,Slide,,,Maniyar slide 2,71.6335220336914,23.55620159348904
119,1,Landslide,9.324669,76.874817,Kerala,Pathanamthitta,Ranni,Soil,Slide,,,Maniyar slide 1,62.98046112060547,3.2795396337022686
120,1,Landslide,9.326661,76.986664,Kerala,Pathanamthitta,Konni,Debris,Slide,,,Seethathodu East slide,138.35350036621094,28.939536244330085
121,1,Landslide,9.327389,76.958711,Kerala,Pathanamthitta,Konni,Debris,Flow,,,Moonnukallu slide,173.75320434570312,23.560759122176783
122,1,Landslide,9.328972,76.954578,Kerala,Pathanamthitta,Konni,Debris,Flow,,,86 block slide,209.517333984375,25.069042408344586
123,1,Landslide,9.332481,76.920175,Kerala,Pathanamthitta,Konni,Debris,Slide,,,Koothattukulam slide 2,159.9617462158203,30.295096450302427
124,1,Landslide,9.332681,76.919267,Kerala,Pathanamthitta,Konni,Debris,Slide,,,Koothattukulam slide 1,169.4977264404297,26.266649150741248
125,1,Landslide,9.335494,76.995597,Kerala,Pathanamthitta,Konni,Rock,Flow,,,Kochukoikkal slide,155.34133911132812,20.84318215438424
126,1,Landslide,9.340931,76.850644,Kerala,Pathanamthitta,Ranni,Debris,Slide,,,Pezhumpara slide,95.8453598022461,28.39141666955677
127,1,Landslide,9.343592,76.933786,Kerala,Pathanamthitta,Ranni,Debris,Flow,,,Bimmaram colony slide 3,114.81181335449219,7.593548351974534
128,1,Landslide,9.343594,76.935444,Kerala,Pathanamthitta,Ranni,Debris,Flow,,,Bimmaram colony slide 2,139.78384399414062,15.143786429454945
129,1,Landslide,9.34365,76.940406,Kerala,Pathanamthitta,Ranni,Rock,Flow,,,Bimmaram colony slide 1,167.15162658691406,22.175701120564895
130,1,Landslide,9.347475,76.918508,Kerala,Pathanamthitta,Ranni,Debris,Flow,,,Harrisons plantation slide,78.46355438232422,4.704717706214968
131,1,Landslide,9.411836,76.973325,Kerala,Pathanamthitta,Ranni,Soil,Slide,,,Kollamula slide 2,196.6885986328125,23.388604713228663
132,1,Landslide,9.418431,76.965742,Kerala,Pathanamthitta,Ranni,Soil,Slide,,,Kollamula slide 3,123.38854217529297,19.155202527640547
133,1,Landslide,9.437264,76.868906,Kerala,Pathanamthitta,Ranni,Debris,Slide,,,Kollamula slide 1,194.58230590820312,24.148208428183587
134,1,Landslide,9.45,77.37,Tamil Nadu,Virudhunagar,Rajapalayam,Debris,Flow,2018.0,,Sastha kovil west debris flow,976.4393310546875,31.818042676143126
135,1,Landslide,9.50805,76.981387,Kerala,Idukki,Peerumade,Debris,Flow,,,Vellani,660.781982421875,36.744219768229186
136,1,Landslide,9.516939,76.982494,Kerala,Idukki,Peerumade,Debris,Flow,,,Vellani,601.9591674804688,36.808412486850585
137,1,Landslide,9.517495,76.983326,Kerala,Idukki,Peerumade,Debris,Flow,,,Vellani,632.2669677734375,26.537527863438513
138,1,Landslide,9.51972,76.983047,Kerala,Idukki,Peerumade,Debris,Flow,,,Kanayankavayal,746.6174926757812,23.876651510898192
139,1,Landslide,9.526361,76.980418,Kerala,Idukki,Peerumade,Debris,Slide,,,Cheruvallikulam,681.9528198242188,17.17208094539106
140,1,Landslide,9.53,77.4,Tamil Nadu,Theni,Andipatti,Soil,Slide,,,,1802.7828369140625,30.09884127604323
141,1,Landslide,9.530667,76.965462,Kerala,Idukki,Peerumade,Debris,Slide,,,Thekkemala,667.9901123046875,33.248010839836724
142,1,Landslide,9.531556,76.960131,Kerala,Idukki,Peerumade,Debris,Flow,,,Thekkemala,547.9534301757812,29.871079574934175
143,1,Landslide,9.536662,76.981105,Kerala,Idukki,Peerumade,Debris,Flow,,,Cheruvallikulam,637.7601928710938,24.855183918985023
144,1,Landslide,9.54,77.37,Tamil Nadu,Theni,Andipatti,Soil,Slide,,,,1272.3292236328125,29.439305591171124
145,1,Landslide,9.55,77.38,Tamil Nadu,Theni,Andipatti,Soil,Slide,,,,1009.8297119140625,21.092043304210932
146,1,Landslide,9.556714,76.972888,Kerala,Idukki,Peerumade,Debris,Slide,,,Murinjapuzha,784.5964965820312,34.196341924545656
147,1,Landslide,9.557969,76.97305,Kerala,Idukki,Peerumade,Debris,Slide,,,Murinjapuzha,800.6075439453125,31.774342661804564
148,1,Landslide,9.558774,76.995185,Kerala,Idukki,Peerumade,Debris,Flow,,,Plakathadam,966.2135620117188,36.94193177096046
149,1,Landslide,9.565965,76.943333,Kerala,Idukki,Peerumade,Debris,Slide,,,Meloram,296.6714782714844,28.74117846106988
150,1,Landslide,9.567761,76.950283,Kerala,Idukki,Peerumade,Debris,Flow,,,Azhanganad,277.7508239746094,38.98078518163204
151,1,Landslide,9.57,77.4,Tamil Nadu,Theni,Andipatti,Soil,Slide,,,,884.6943359375,15.82949764969935
152,1,Landslide,9.572091,76.998014,Kerala,Idukki,Peerumade,Debris,Slide,,,Ambalamkunnu,998.3510131835938,22.51205967971032
153,1,Landslide,9.57226,76.942849,Kerala,Idukki,Peerumade,Debris,Flow,,,Meloram,403.57928466796875,26.868046751249477
154,1,Landslide,9.5725,77.09172,Kerala,Idukki,Peerumade,Debris,Slide,2011.0,,Vandiperiyar Landslide,809.8721313476562,14.623835420901965
155,1,Landslide,9.572847,76.949283,Kerala,Idukki,Peerumade,Debris,Flow,,,Azhanganad,367.8910217285156,28.61986791165877
156,1,Landslide,9.576489,76.941443,Kerala,Idukki,Peerumade,Debris,Flow,,,Azhanganad,440.8595275878906,22.781501264572558
157,1,Landslide,9.59,77.41,Tamil Nadu,Theni,Andipatti,Soil,Slide,,,,760.87744140625,11.862165436972589
158,1,Landslide,9.608653,77.146307,Kerala,Idukki,Peerumade,Debris,Slide,,,Chottupara,927.5313110351562,19.479779461286146
159,1,Landslide,9.608653,77.146307,Kerala,Idukki,Peerumade,Debris,Slide,,,66th Mile-II,927.5313110351562,19.479779461286146
160,1,Landslide,9.608653,77.146307,Kerala,Idukki,Peerumade,Debris,Slide,,,66th Mile-III,927.5313110351562,19.479779461286146
161,1,Landslide,9.608653,77.146307,Kerala,Idukki,Peerumade,Debris,Slide,,,65th Mile-I,927.5313110351562,19.479779461286146
162,1,Landslide,9.608653,77.146307,Kerala,Idukki,Peerumade,Debris,Slide,,,65th Mile-II,927.5313110351562,19.479779461286146
163,1,Landslide,9.608653,77.146307,Kerala,Idukki,Peerumade,Debris,Slide,,,"65th Mile, Bridge",927.5313110351562,19.479779461286146
164,1,Landslide,9.609313,77.069258,Kerala,Idukki,Peerumade,Debris,Slide,,,Keerikara,845.9080810546875,36.750545550605686
165,1,Landslide,9.61,77.3,Tamil Nadu,Theni,Uthamapalayam,Soil,Slide,,,,1506.8148193359375,7.429073576712768
166,1,Landslide,9.61,77.31,Tamil Nadu,Theni,Uthamapalayam,Debris,Slide,,,,1543.532958984375,11.867525040271227
167,1,Landslide,9.61,77.42,Tamil Nadu,Theni,Andipatti,Soil,Slide,,,,840.087890625,15.699207180286727
168,1,Landslide,9.611343,77.148419,Kerala,Idukki,Peerumade,Debris,Flow,,,66th Mile-I,910.2672119140625,9.572434428582929
169,1,Landslide,9.616867,77.143727,Kerala,Idukki,Peerumade,Debris,Flow,,,Murukkady,993.5299072265625,17.443026204814075
170,1,Landslide,9.618522,76.91768,Kerala,Idukki,Peerumade,Debris,Flow,,,Vembala,591.7590942382812,23.41558293847661
171,1,Landslide,9.62,77.34,Tamil Nadu,Theni,Uthamapalayam,Debris,Slide,,,,1516.8272705078125,8.817995903095724
172,1,Landslide,9.62,77.33,Tamil Nadu,Theni,Uthamapalayam,Soil,Slide,,,,1572.505859375,27.843481605066376
173,1,Landslide,9.62,77.31,Tamil Nadu,Theni,Uthamapalayam,Soil,Slide,,,,1526.4600830078125,13.03975439601102
174,1,Landslide,9.62,77.3,Tamil Nadu,Theni,Uthamapalayam,Debris,Slide,,,,1411.6080322265625,36.67343618205673
175,1,Landslide,9.62,77.28,Tamil Nadu,Theni,Uthamapalayam,Debris,Slide,,,,677.0352172851562,37.86431591219937
176,1,Landslide,9.621675,77.161217,Kerala,Idukki,Peerumade,Debris,Slide,,,"Amravathy, 1st Mile",918.5513305664062,19.200286194732364
177,1,Landslide,9.627685,77.138111,Kerala,Idukki,Peerumade,Debris,Flow,,,Attapllom-III,1030.48681640625,32.60031900944918
178,1,Landslide,9.629002,77.137118,Kerala,Idukki,Peerumade,Debris,Slide,,,Pathumuri,1011.362060546875,27.75558700174347
179,1,Landslide,9.629116,77.153759,Kerala,Idukki,Peerumade,Debris,Slide,,,Ottakathalamedu-V,948.918701171875,20.70443479473554
180,1,Landslide,9.629298,77.163697,Kerala,Idukki,Peerumade,Debris,Slide,,,"Amravathy, 2nd Mile",971.318603515625,15.242177601151598
181,1,Landslide,9.629553,77.1546,Kerala,Idukki,Peerumade,Debris,Slide,,,Mother Theresa Nagar,962.111328125,18.251814078028474
182,1,Landslide,9.6306,76.889,Kerala,Kottayam,Kanjirappally,Debris,Flow,2010.0,,Njarukkadu,247.18508911132812,33.84582111447947
183,1,Landslide,9.630856,76.87125,Kerala,Kottayam,Kanjirappally,Rock,Flow,,,Chathanplappally slide,527.2054443359375,24.037910663995866
184,1,Landslide,9.63221,77.156202,Kerala,Idukki,Peerumade,Debris,Slide,,,Attapallom -II,1085.5623779296875,24.385170318090143
185,1,Landslide,9.632692,77.162881,Kerala,Idukki,Peerumade,Debris,Slide,,,AKG Padi,1007.9730224609375,30.599556582898494
186,1,Landslide,9.633309,77.156819,Kerala,Idukki,Peerumade,Debris,Slide,,,Ottakathalamedu-III,1127.366455078125,20.723969631783767
187,1,Landslide,9.633776,77.157286,Kerala,Idukki,Peerumade,Debris,Slide,,,Ottakathalamedu-II,1134.355712890625,25.9337712320717
188,1,Landslide,9.63423,77.154065,Kerala,Idukki,Peerumade,Debris,Slide,,,Ottakathalamedu-IV,1163.697265625,13.440087520406104
189,1,Landslide,9.634359,77.157909,Kerala,Idukki,Peerumade,Debris,Flow,,,Ottakathalamedu-I,1142.6875,30.01270644622493
190,1,Landslide,9.635213,77.152987,Kerala,Idukki,Peerumade,Debris,Slide,,,Attapallom -I,1162.8067626953125,28.477235547541156
191,1,Landslide,9.635735,77.151807,Kerala,Idukki,Peerumade,Debris,Slide,,,Anappara,1163.062744140625,28.51041758500416
192,1,Landslide,9.636032,77.163613,Kerala,Idukki,Peerumade,Debris,Slide,,,"AKG Padi, 3rd Mile",1021.943115234375,24.725970868365973
193,1,Landslide,9.637009,77.163437,Kerala,Idukki,Peerumade,Debris,Slide,,,"3rd Mile, Amarvathy",1015.6576538085938,12.683701099519167
194,1,Landslide,9.637785,77.170792,Kerala,Idukki,Peerumade,Debris,Slide,,,5th Mile-II,1056.6302490234375,24.211516462906896
195,1,Landslide,9.638197,76.887006,Kerala,Kottayam,Kanjirappally,Debris,Flow,,,Njerkkadu slide,197.66812133789062,18.38086111770006
196,1,Landslide,9.638944,76.868236,Kerala,Kottayam,Kanjirappally,Rock,Flow,,,Kunthanpara slide,554.8113403320312,27.998444645783263
197,1,Landslide,9.640687,77.166384,Kerala,Idukki,Udumbanchola,Debris,Slide,,,5th Mile -I,1091.2542724609375,31.587456083196738
198,1,Landslide,9.642869,76.893061,Kerala,Kottayam,Kanjirappally,Debris,Flow,,,Kodunga slide 2,288.20684814453125,20.87756692687074
199,1,Landslide,9.643717,76.868422,Kerala,Kottayam,Meenachil,Debris,Slide,,,Kunthanpara slide 2,583.5451049804688,23.49374284237709
200,1,Landslide,9.644319,76.896961,Kerala,Kottayam,Kanjirappally,Debris,Flow,,,Vallyantha slide,293.94024658203125,25.378072959121067
201,1,Landslide,9.644494,76.867875,Kerala,Kottayam,Meenachil,Rock,Flow,,,Kunthanpara slide 2,583.737548828125,13.333729013407526
202,1,Landslide,9.645325,76.905017,Kerala,Kottayam,Kanjirappally,Debris,Flow,,,Mlakkara slide,470.0608825683594,32.044626077079855
203,1,Landslide,9.645962,77.076031,Kerala,Idukki,Peerumade,Debris,Slide,,,Chengara,910.6585083007812,26.75149455050217
204,1,Landslide,9.646878,76.902028,Kerala,Kottayam,Kanjirappally,Debris,Flow,,,Vallyantha slide,368.51519775390625,22.537916377976096
205,1,Landslide,9.648006,76.889603,Kerala,Kottayam,Kanjirappally,Debris,Flow,,,Kodunga slide 1,346.02685546875,14.894211439715441
206,1,Landslide,9.648325,77.094746,Kerala,Idukki,Peerumade,Debris,Slide,,,Kallumedu,1068.4337158203125,30.22254738889572
207,1,Landslide,9.648758,76.888622,Kerala,Kottayam,Kanjirappally,Rock,Flow,,,Vazhathara Granite Quarry Slide,373.5660705566406,17.131727107097134
208,1,Landslide,9.65,77.36,Tamil Nadu,Theni,Uthamapalayam,Soil,Slide,,,,1556.1868896484375,13.810569488321645
209,1,Landslide,9.650014,76.889789,Kerala,Kottayam,Kanjirappally,Rock,Flow,,,Vazhathara Granite Quarry Slide 2,399.3790283203125,31.020186116077003
210,1,Landslide,9.653094,76.903419,Kerala,Kottayam,Kanjirappally,Debris,Slide,,,Melethadam slide 1,449.8575439453125,24.854333997022124
211,1,Landslide,9.653403,76.903175,Kerala,Kottayam,Kanjirappally,Rock,Flow,,,Melethadam slide 2,462.8833312988281,28.17493287820057
212,1,Landslide,9.656433,76.903892,Kerala,Kottayam,Kanjirappally,Rock,Flow,,,Melethadam slide 3,575.950439453125,22.86582403384119
213,1,Landslide,9.65845,76.901369,Kerala,Kottayam,Kanjirappally,Debris,Slide,,,Melethadam slide 6,662.8579711914062,19.113359098793723
214,1,Landslide,9.658569,76.902028,Kerala,Kottayam,Kanjirappally,Debris,Slide,,,Melethadam slide 5,660.284912109375,32.07372260877375
215,1,Landslide,9.658686,76.901519,Kerala,Kottayam,Kanjirappally,Debris,Slide,,,Melethadam slide 7,667.8499145507812,23.459879340747513
216,1,Landslide,9.659356,76.896719,Kerala,Kottayam,Kanjirappally,Debris,Slide,,,,799.6678466796875,20.364684224038296
217,1,Landslide,9.662285,77.092683,Kerala,Idukki,Udumbanchola,Debris,Flow,,,Kannimala,1077.101806640625,29.22651836455878
218,1,Landslide,9.66703,77.058442,Kerala,Idukki,Udumbanchola,Debris,Slide,,,Pullumeedu II,1085.3209228515625,16.81786232841755
219,1,Landslide,9.667328,77.058371,Kerala,Idukki,Udumbanchola,Debris,Slide,,,Pullumeedu,1091.001953125,17.511317583940407
220,1,Landslide,9.676364,77.049871,Kerala,Idukki,Idukki,Debris,Slide,,,Edappokkulam,873.9349365234375,30.097029668424614
221,1,Landslide,9.68,77.39,Tamil Nadu,Theni,Andipatti,Soil,Slide,,,,1505.442626953125,3.9693624973780137
222,1,Landslide,9.685096,77.05283,Kerala,Idukki,Idukki,Debris,Flow,,,Ambalameedu,877.235107421875,29.074545804729816
223,1,Landslide,9.69,77.39,Tamil Nadu,Theni,Andipatti,Soil,Slide,,,,1653.0750732421875,39.10598665217653
224,1,Landslide,9.6963,76.8678,Kerala,Kottayam,Meenachil,Debris,Flow,2010.0,,Vellikulam,472.09417724609375,17.2548557420731
225,1,Landslide,9.699908,76.834475,Kerala,Kottayam,Meenachil,Rock,Flow,,,Mangalagiri Rock-cum-debris Flow,111.68254852294922,6.651975658314496
226,1,Landslide,9.7,77.4,Tamil Nadu,Theni,Andipatti,Soil,Slide,,,,1487.54638671875,27.163797976371015
227,1,Landslide,9.700267,76.86585,Kerala,Kottayam,Meenachil,Debris,Slide,,,Vellikulam slide,559.7435913085938,28.90557709716197
228,1,Landslide,9.7005,77.1069,Kerala,Idukki,Idukki,Rock,Slide and flow,2010.0,,Pottakalli,1093.8438720703125,21.46977167552401
229,1,Landslide,9.701489,76.882814,Kerala,Kottayam,Meenachil,Debris,Slide,,,Attikalam stream bank failure,470.94927978515625,13.442777890528166
230,1,Landslide,9.7015,77.1066,Kerala,Idukki,Idukki,Rock,Slide and flow,2010.0,,East Mattukada,1107.0606689453125,9.346904491941514
231,1,Landslide,9.707703,76.885786,Kerala,Kottayam,Meenachil,Debris,Flow,,,Attikalam debris flow,582.6482543945312,25.386670142578925
232,1,Landslide,9.708394,76.849672,Kerala,Kottayam,Meenachil,Debris,Flow,,,Inchappara debris flow,360.759521484375,25.797449100688425
233,1,Landslide,9.71,77.41,Tamil Nadu,Theni,Andipatti,Soil,Slide,,,,1216.3526611328125,29.579512567719974
234,1,Landslide,9.715642,77.064433,Kerala,Idukki,Idukki,Debris,Slide,,,Kalthotti II,906.0452880859375,27.117817540709478
235,1,Landslide,9.715763,77.063932,Kerala,Idukki,Idukki,Debris,Slide,,,Kalthotti,918.7066650390625,27.193406448658997
236,1,Landslide,9.72,77.42,Tamil Nadu,Theni,Andipatti,Debris,Slide,,,,958.9755249023438,39.54397093350666
237,1,Landslide,9.72,77.41,Tamil Nadu,Theni,Uthamapalayam,Soil,Slide,,,,1344.713134765625,32.03359043607838
238,1,Landslide,9.72,77.74,Tamil Nadu,Madurai,Peraiyur,Rock,Fall,,,Melpatti rock fall,416.404052734375,46.5872279375054
239,1,Landslide,9.728494,76.8422,Kerala,Kottayam,Meenachil,Rock,Flow,,,Vellani rock cum debris flow,368.9735107421875,27.678961462447955
240,1,Landslide,9.73,77.42,Tamil Nadu,Theni,Andipatti,Soil,Slide,,,,982.9419555664062,23.60644343254658
241,1,Landslide,9.731456,76.815833,Kerala,Kottayam,Meenachil,Rock,Flow,,,Muttam Rock-cum-debris Flow,460.1748046875,29.953172558833316
242,1,Landslide,9.731683,76.821975,Kerala,Kottayam,Meenachil,Debris,Slide,,,"Chonamala - Mel Adukkam cut slope
failure 1",443.50640869140625,29.36077137511983
243,1,Landslide,9.733878,76.822311,Kerala,Kottayam,Meenachil,Debris,Flow,,,Chonamala debris flow,432.3865661621094,29.654561282817813
244,1,Landslide,9.73715,76.825961,Kerala,Kottayam,Meenachil,Debris,Slide,,,"Chonamala - Mel Adukkam cut slope
failure 2",362.76165771484375,27.49060041443984
245,1,Landslide,9.7386,76.8754,Kerala,Idukki,Peerumade,Debris,Avalanche,2007.0,,Edadumuttam 2,673.7678833007812,37.58202578694224
246,1,Landslide,9.73867,76.87547,Kerala,Idukki,Peerumade,Debris,Slide,2007.0,,Edadumuttam 2nd Landslide,664.7308349609375,34.40470828891802
247,1,Landslide,9.7409,76.8724,Kerala,Idukki,Thodupuzha,Debris,Slide,2007.0,,Edadumuttam1,650.0286865234375,38.92151493149675
248,1,Landslide,9.74092,76.87242,Kerala,Idukki,Thodupuzha,Rock,Slide,2007.0,,Edadumuttam 1st Landslide,650.0286865234375,38.92151493159787
249,1,Landslide,9.741439,76.841072,Kerala,Kottayam,Meenachil,Debris,Flow,,,Periyamala debris flow,595.3422241210938,33.568473002057466
250,1,Landslide,9.742408,76.871481,Kerala,Idukki,Thodupuzha,Debris,Slide,,,Idadu Muttam,560.1534423828125,27.601875951918455
251,1,Landslide,9.74295,76.820492,Kerala,Kottayam,Meenachil,Debris,Slide,,,Chonamala debris slide,749.73583984375,32.7158866476166
252,1,Landslide,9.743239,76.819217,Kerala,Kottayam,Meenachil,Debris,Slide,,,Chonamala slide 2,663.793212890625,39.9231505957253
253,1,Landslide,9.743929,76.871225,Kerala,Idukki,Thodupuzha,Debris,Slide,,,Idadu Muttam,531.0693359375,19.04016803823024
254,1,Landslide,9.746111,76.867778,Kerala,Idukki,Thodupuzha,Debris,Flow,,,Idadu Muttam,502.47552490234375,31.64656621414066
255,1,Landslide,9.747819,76.865615,Kerala,Idukki,Thodupuzha,Debris,Flow,,,Idadu,465.1573791503906,27.809114972979685
256,1,Landslide,9.749142,76.865103,Kerala,Idukki,Thodupuzha,Debris,Slide,,,Idadu,460.38507080078125,27.443460317635257
257,1,Landslide,9.7505,76.8663,Kerala,Idukki,Thodupuzha,Debris,Slide,2010.0,,Edadu,469.613525390625,23.28578643202878
258,1,Landslide,9.750875,77.129443,Kerala,Idukki,Idukki,Soil,Slide,,,Parakkadavu II,970.9561157226562,26.536921660234864
259,1,Landslide,9.751969,76.888502,Kerala,Idukki,Idukki,Soil,Slide,,,Meemuttom,823.598876953125,29.770275932097668
260,1,Landslide,9.753603,77.135474,Kerala,Idukki,Idukki,Soil,Slide,,,Parakkadavu,1019.1790771484375,21.176695231504077
261,1,Landslide,9.753889,76.862778,Kerala,Idukki,Thodupuzha,Debris,Slide,,,Idadu,450.6819763183594,26.619309997204223
262,1,Landslide,9.754167,76.863333,Kerala,Idukki,Thodupuzha,Debris,Slide,,,Idadu,449.9202880859375,31.41168944982509
263,1,Landslide,9.756908,77.125782,Kerala,Idukki,Idukki,Debris,Slide,,,Kattappana,933.8692626953125,24.19933271657099
264,1,Landslide,9.758115,76.887115,Kerala,Idukki,Thodupuzha,Debris,Slide,,,Asramam III,646.1591186523438,26.87163163739367
265,1,Landslide,9.761131,77.112451,Kerala,Idukki,Idukki,Debris,Slide,,,Kallukunnu,934.62890625,26.56403876873793
266,1,Landslide,9.761878,77.11159,Kerala,Idukki,Idukki,Debris,Slide,,,Kallukunnu II,920.1766967773438,23.063636357564572
267,1,Landslide,9.762402,76.886875,Kerala,Idukki,Thodupuzha,Debris,Slide,,,Asramam II,622.8345947265625,30.49341520347645
