S.No,Latitude,Longitude,Soil_clay_0_5cm,Soil_sand_0_5cm,Soil_silt_0_5cm,Soil_soc_0_5cm,Soil_bdod_0_5cm,Soil_phh2o_0_5cm
40607,18.122494,73.621675,30.8,30.3,15.7,23.0,1.4,5.9
40608,9.161322,77.046614,27.9,37.6,19.5,32.0,1.14,5.2
40609,16.112241,74.016896,28.8,32.2,16.3,30.9,1.2,6.2
40610,13.705223,75.825333,20.6,41.8,16.7,9.7,1.38,6.5
40611,14.70408,74.970133,18.9,39.8,22.5,18.1,1.29,6.1
40612,8.94412,76.728203,25.0,36.5,27.9,23.6,1.18,5.4
40613,10.412327,76.504051,24.2,44.0,19.0,31.2,1.1,5.3
40614,17.019318,74.119213,27.8,36.9,18.5,19.0,1.38,6.4
40615,16.384513,74.12715,18.6,36.6,24.3,13.0,1.4,6.3
40616,18.013005,73.219301,29.1,32.5,21.2,30.9,1.26,5.6
40618,16.333284,74.596348,24.1,34.6,21.8,10.4,1.4,7.0
40619,11.37986,77.132794,16.2,46.0,18.1,14.7,1.4,7.6
40620,12.575711,75.034748,24.8,51.4,13.4,18.1,1.2,5.7
40621,12.261435,76.298016,21.0,41.9,21.3,12.1,1.31,6.7
40622,17.674168,73.308257,34.3,27.0,21.9,16.3,1.38,6.0
40623,15.346883,74.678917,18.7,40.6,18.9,14.0,1.31,6.0
40624,18.998481,73.112964,0.0,0.0,0.0,0.0,0.0,0.0
40625,18.876177,73.672702,34.9,24.4,18.3,20.1,1.4,6.6
40626,12.78642,74.897248,31.8,47.9,10.5,23.0,1.25,5.7
40627,16.991738,73.608417,26.0,30.3,22.6,19.2,1.37,6.2
40628,11.598406,75.715948,26.2,44.6,18.5,20.9,1.14,5.4
40629,17.566228,73.798689,31.5,28.0,23.7,34.0,1.14,5.6
40630,12.865105,75.651512,27.7,44.3,15.3,27.8,1.08,5.4
40631,15.837076,74.929308,21.3,36.9,26.0,11.1,1.38,6.9
40632,14.924821,75.107101,27.9,40.8,15.3,11.2,1.34,6.1
40633,11.85834,76.763607,24.2,42.2,15.8,12.5,1.38,7.0
40634,11.621698,75.966752,31.5,40.8,17.2,32.4,1.06,5.3
40635,16.080089,73.787471,26.6,30.5,19.8,19.9,1.36,6.1
40636,15.686801,74.586491,21.3,39.6,16.7,12.9,1.33,6.2
40638,16.990427,73.704335,24.3,33.0,21.2,19.2,1.35,6.1
40639,12.881539,75.298209,29.0,44.5,14.5,21.3,1.2,5.4
40640,9.701112,77.004971,31.8,34.1,22.7,31.0,1.09,5.2
40641,18.027786,74.05427,41.9,30.6,13.7,13.6,1.43,7.0
40642,9.257712,76.63561,24.3,36.0,24.4,26.1,1.2,5.2
40643,9.738567,76.58111,21.9,39.5,23.9,23.8,1.1,5.3
40644,9.894127,77.735443,26.0,44.6,15.3,16.5,1.4,7.4
40645,12.92282,76.00767,31.5,34.7,23.3,12.0,1.3,6.3
40647,18.052726,73.929336,26.1,36.9,19.8,14.7,1.41,6.8
40648,18.115322,73.826919,23.9,33.3,22.0,23.1,1.35,6.2
40649,17.143984,74.048668,25.8,36.2,20.6,11.3,1.4,6.2
40651,13.38446,75.458835,26.2,45.2,17.8,19.9,1.14,5.3
40652,14.124306,74.952431,0.0,0.0,0.0,0.0,0.0,0.0
40653,9.362288,76.715507,28.1,38.6,21.9,24.6,1.13,5.2
40654,14.169879,75.156488,15.1,49.0,19.5,17.5,1.3,5.7
40655,18.758325,73.218496,32.7,36.2,18.5,15.1,1.42,6.2
40656,17.806275,73.979313,29.6,28.6,23.3,14.0,1.41,6.8
40657,8.81364,77.403673,22.6,46.4,18.6,17.8,1.42,6.2
40659,9.36983,77.457282,23.1,38.8,23.7,20.0,1.4,6.6
40660,14.166583,75.323729,24.8,36.7,20.2,10.7,1.4,6.2
40661,10.686787,77.522558,19.2,48.2,19.2,18.1,1.4,6.6
40662,9.277466,76.601984,26.4,39.5,15.9,27.2,1.2,5.4
40663,11.710553,76.778245,26.2,37.1,18.8,12.8,1.33,6.4
40664,10.149139,77.81972,23.6,47.1,13.6,15.8,1.41,7.1
40665,9.555807,76.815439,25.3,35.1,30.5,25.6,1.11,5.1
40666,13.158578,75.834599,25.1,42.8,20.5,14.0,1.27,5.8
40667,17.675267,74.003333,31.1,33.8,16.2,17.9,1.37,6.6
40668,16.008825,73.775385,22.2,28.1,24.6,15.2,1.38,5.9
40669,9.320678,76.899484,23.7,35.8,25.4,28.1,1.17,5.2
40671,18.563019,73.15754,30.9,36.5,18.0,16.0,1.38,6.3
40672,10.132695,77.658163,25.6,42.7,18.9,12.9,1.48,7.4
40673,14.838928,74.795373,15.3,49.2,21.6,15.5,1.29,5.7
40675,18.835995,73.444072,21.9,28.9,20.0,25.4,1.28,5.6
40676,13.238397,74.884301,29.0,49.5,13.9,20.5,1.16,5.7
40677,12.884275,74.845503,0.0,0.0,0.0,0.0,0.0,0.0
40678,9.392966,76.532598,28.2,29.5,30.5,26.1,1.2,5.4
40679,11.788374,75.838559,27.2,44.1,15.7,24.2,1.12,5.4
40680,17.578367,73.959323,25.7,35.8,21.8,21.4,1.35,6.1
40681,10.909311,76.2818,25.2,47.1,17.1,22.4,1.19,5.3
40682,14.758399,74.975247,16.7,42.6,22.4,16.9,1.28,5.6
40683,17.284637,73.701015,34.9,28.1,19.1,22.7,1.23,5.7
40684,10.273133,76.880007,27.3,35.4,26.8,30.8,1.07,5.2
40685,14.432787,74.830974,16.6,50.9,19.5,19.0,1.32,5.5
40686,12.464994,76.086822,25.3,42.3,17.1,12.8,1.29,6.4
40687,16.459247,73.367007,16.8,36.6,24.0,14.3,1.4,6.1
40688,12.958437,75.428335,25.2,53.3,14.4,16.8,1.23,5.4
40689,17.329763,73.457405,30.8,26.3,23.9,17.8,1.37,6.0
40690,17.292091,73.386093,27.8,28.3,25.0,19.1,1.37,6.0
40691,16.115426,74.602388,22.7,45.9,14.2,10.5,1.3,6.4
40692,15.178488,74.325756,24.3,44.0,18.7,27.8,1.12,5.6
40693,10.831813,77.426244,19.3,39.6,19.8,12.9,1.48,7.2
40694,13.798175,75.019111,14.8,47.8,24.0,17.7,1.29,5.4
40695,13.596103,75.091257,20.2,46.3,18.8,29.1,1.14,5.6
40696,11.822858,76.935966,20.0,45.0,21.3,12.9,1.31,7.2
40697,10.838839,77.511963,21.9,37.8,23.4,20.0,1.4,7.2
40699,13.941568,75.15358,16.1,49.5,21.5,19.2,1.3,5.8
40700,18.038201,73.506067,32.1,24.0,24.3,20.7,1.37,6.0
40701,11.109758,76.630039,25.8,34.3,20.1,19.8,1.3,6.0
40702,8.842587,77.254921,26.9,32.4,26.6,46.1,1.04,5.1
40703,11.7577,76.447154,26.0,42.5,18.3,18.0,1.22,5.8
40704,18.942095,73.90464,26.8,29.6,21.6,10.8,1.57,6.9
40705,14.957666,75.04826,22.3,39.7,20.0,14.6,1.34,6.0
40706,15.726051,73.869934,24.0,35.4,20.0,17.3,1.41,6.0
40707,13.131671,75.57532,23.3,42.1,18.7,18.3,1.21,5.4
40708,11.039384,76.390192,21.8,43.8,22.1,23.9,1.12,5.4
40709,15.387226,74.426157,17.4,35.6,23.4,15.8,1.29,5.7
40710,14.470357,74.893005,15.6,45.4,21.3,15.4,1.32,6.2
40711,16.694246,74.321736,19.0,36.5,17.3,12.5,1.45,6.6
40712,11.579117,76.353508,21.0,44.1,22.4,21.1,1.14,5.4
40713,15.463691,74.90842,23.5,35.1,26.8,11.2,1.36,6.3
40714,16.386423,74.558856,21.5,40.4,17.2,10.3,1.4,6.5
40715,11.281165,77.083967,15.3,50.9,14.4,14.0,1.44,7.6
40716,16.6351,74.446717,18.4,46.6,16.8,10.4,1.44,6.5
40717,14.306524,74.810659,15.2,47.7,19.5,16.7,1.26,5.6
40718,17.992143,73.497457,31.5,24.5,26.0,23.0,1.34,5.6
40719,11.929076,76.586015,24.6,40.5,19.2,16.0,1.3,6.7
40720,11.410789,76.162758,26.2,38.6,22.7,40.7,0.98,5.2
40721,17.667591,73.936495,35.3,29.3,22.6,14.1,1.38,6.5
40722,10.268562,77.069255,27.4,30.4,29.5,33.5,1.04,5.3
40724,11.450099,76.54672,22.4,34.8,29.8,33.8,1.04,5.7
40725,18.311202,73.663572,31.2,29.5,21.7,16.9,1.37,6.3
40726,11.164498,75.857424,0.0,0.0,0.0,0.0,0.0,0.0
40727,18.192689,73.868853,28.9,31.6,21.7,17.6,1.4,6.7
40728,12.685232,75.246665,26.2,44.3,16.0,21.1,1.2,5.4
40729,9.17236,76.999562,28.4,38.2,18.8,23.9,1.16,5.2
40730,10.78187,75.982792,0.0,0.0,0.0,0.0,0.0,0.0
40732,14.001148,75.687868,20.4,38.8,19.6,11.1,1.4,6.6
40733,15.546267,74.980308,18.3,37.0,30.3,10.0,1.4,6.8
40734,17.366356,73.819634,30.2,31.4,21.8,18.0,1.34,6.3
40735,8.71869,77.217416,26.7,32.7,25.5,32.8,1.06,5.1
40736,12.493514,76.022629,32.3,36.6,18.2,14.4,1.24,6.3
40737,9.774491,77.237468,27.4,34.5,23.5,32.0,1.19,5.8
40738,17.752383,73.669868,33.8,28.2,20.3,21.0,1.29,6.1
40739,13.728414,74.871668,25.6,49.2,16.9,21.4,1.23,5.6
40740,10.453455,77.137222,28.6,34.7,25.1,29.7,1.15,5.8
40741,10.042052,77.660489,23.5,44.3,17.1,17.0,1.42,7.2
40742,18.067587,73.468171,32.2,27.5,26.0,20.2,1.36,6.1
40743,9.428698,76.900143,26.3,32.4,26.5,28.0,1.15,5.2
40745,10.783394,75.971671,21.9,22.2,29.8,25.0,1.12,5.3
40746,15.582304,74.464639,17.7,36.5,23.8,14.8,1.33,6.0
40748,8.62884,77.262975,30.2,36.6,21.0,32.0,1.12,5.2
40749,12.555644,76.445996,27.7,37.6,18.8,14.5,1.35,7.0
40750,10.755779,77.647127,23.9,39.0,21.5,17.8,1.4,7.2
40751,9.877929,76.624014,25.4,39.3,18.3,21.5,1.14,5.3
40752,9.785734,76.822882,25.1,38.9,24.6,35.0,1.1,5.1
40753,16.626593,73.430993,22.1,37.1,20.8,18.0,1.38,6.1
40754,11.127843,76.942273,15.3,51.6,13.3,12.3,1.4,6.9
40755,14.936147,75.326567,40.0,26.4,28.7,10.9,1.42,7.8
40756,9.011794,77.747911,24.3,45.2,17.6,19.5,1.41,7.5
40757,8.394735,77.045769,29.5,37.5,20.0,29.5,1.35,5.4
40758,9.264017,77.145248,26.7,31.7,27.6,31.0,1.12,5.1
40759,9.466906,77.500234,21.6,40.8,22.5,19.2,1.4,6.4
40760,12.916538,75.892817,24.4,41.4,21.0,18.8,1.23,5.9
40761,9.943735,77.695397,20.5,39.0,22.7,29.8,1.24,5.9
40762,12.42832,76.469087,0.0,0.0,0.0,0.0,0.0,0.0
40763,16.414097,74.604273,25.7,38.6,14.6,12.0,1.39,6.6
40764,14.48238,74.514165,22.4,47.9,20.1,22.5,1.24,5.5
40765,15.313772,74.008386,0.0,0.0,0.0,0.0,0.0,0.0
40766,19.482527,74.002449,41.8,19.2,25.1,19.3,1.43,6.7
40767,11.986217,76.674021,24.7,40.4,19.0,13.1,1.33,7.4
40768,15.681321,73.733587,24.9,34.5,24.4,17.0,1.38,5.8
40769,12.742504,74.884345,0.0,0.0,0.0,0.0,0.0,0.0
40770,11.189103,77.343887,20.9,38.2,18.1,13.2,1.42,7.7
40771,13.088627,75.843489,23.3,42.6,21.2,14.6,1.26,5.7
40772,15.758871,74.108541,26.6,35.0,17.3,23.2,1.37,5.6
40773,13.470615,75.652405,23.3,41.2,21.6,21.7,1.2,5.4
40774,11.467973,75.749516,27.0,48.5,14.7,21.1,1.24,5.5
40775,14.521864,75.143001,25.4,34.8,20.4,9.9,1.35,6.2
40776,9.843247,76.535283,22.3,43.1,20.5,22.4,1.19,5.3
40777,16.763358,74.167515,17.7,39.6,20.0,15.4,1.35,6.6
40779,14.699676,74.368913,15.0,49.5,20.5,28.7,1.22,5.5
40780,18.728788,73.132877,40.3,32.6,19.3,12.4,1.49,6.6
40781,15.81932,74.721655,33.9,31.6,23.8,11.0,1.38,6.5
40782,10.039779,77.836057,24.5,44.0,14.7,21.1,1.35,6.8
40783,8.714418,77.402757,20.0,38.0,24.0,17.8,1.4,5.9
40784,9.283534,76.492689,24.2,34.8,22.0,26.1,1.18,5.1
40785,13.224367,75.081819,27.4,45.5,15.0,18.0,1.3,5.7
40787,16.008482,74.636786,26.9,31.5,25.7,20.2,1.35,6.4
40788,17.151171,73.474436,23.0,34.2,22.8,20.9,1.37,6.1
40789,12.400878,76.059316,24.9,39.9,23.3,11.2,1.27,6.2
40790,8.566241,77.094426,30.6,37.2,19.8,21.8,1.3,5.3
40791,12.025489,76.283744,26.7,39.5,19.1,15.3,1.3,5.9
40792,14.165179,75.386565,19.4,41.1,19.2,10.1,1.4,6.3
40793,15.585932,74.932246,23.9,35.6,26.9,8.8,1.42,6.4
40794,16.323179,73.740379,24.4,29.9,23.8,18.0,1.31,6.0
40795,10.872191,76.70954,24.7,40.3,18.8,26.2,1.2,5.7
40796,16.351769,73.952591,30.1,30.7,16.4,30.9,1.1,5.5
40797,9.286268,77.347085,22.6,39.7,21.8,41.0,1.33,5.8
40798,13.742118,75.348527,16.4,42.0,23.8,16.2,1.3,6.0
40799,8.881501,77.41121,21.2,43.0,21.1,15.3,1.42,6.0
40801,12.907114,75.709264,25.2,42.0,22.1,26.4,1.14,5.6
40802,10.860044,76.591513,23.9,45.2,21.5,26.8,1.2,5.5
40803,17.611411,73.847116,27.7,30.3,21.7,19.2,1.27,6.2
40804,13.449341,75.80786,19.6,42.0,21.8,19.1,1.22,5.9
40805,15.73176,74.73424,41.0,28.0,20.0,11.7,1.4,6.5
40806,14.168901,74.906473,18.0,49.3,18.6,20.6,1.27,5.9
40807,15.486682,74.337107,17.7,41.3,19.8,21.6,1.27,5.5
40808,10.351648,76.522529,26.9,41.1,19.6,28.0,1.12,5.3
40809,10.595925,77.180166,16.4,48.6,15.6,11.9,1.45,7.0
40810,9.03538,76.740259,27.4,37.4,22.5,24.2,1.12,5.2
40811,8.717525,76.88901,27.9,35.2,19.7,24.3,1.3,5.3
40813,15.552586,73.785492,25.1,30.7,24.7,14.9,1.27,6.2
40814,16.099097,74.368354,19.2,40.3,16.0,15.4,1.3,6.0
40815,16.623875,74.087167,17.6,43.4,17.8,17.0,1.33,6.1
40816,17.386439,73.712792,32.7,29.8,18.5,19.3,1.26,6.2
40817,15.204108,74.00955,26.3,35.1,19.8,18.0,1.4,6.2
40819,9.761271,76.739391,27.1,36.4,21.8,30.1,1.13,5.2
40820,18.691638,73.855573,25.8,31.0,22.5,12.4,1.57,7.0
40821,17.921599,74.039402,29.8,29.8,19.4,16.7,1.38,6.6
40822,13.049796,75.432949,22.9,54.1,17.2,23.0,1.15,5.4
40823,11.670905,76.414593,16.5,42.3,26.6,16.6,1.15,5.4
40824,9.715984,76.79282,22.6,33.2,28.9,31.0,1.04,5.3
40825,11.638888,76.343517,19.1,40.2,25.3,22.0,1.14,5.4
40826,18.373725,73.611428,0.0,0.0,0.0,0.0,0.0,0.0
40827,11.408626,76.000435,25.5,45.6,17.8,22.9,1.18,5.4
40828,14.434005,74.61164,15.7,50.5,20.1,17.5,1.37,5.5
40829,10.542285,77.005051,20.2,45.8,18.2,20.9,1.4,6.1
40830,17.127065,73.900274,27.1,27.6,23.0,17.0,1.32,6.1
40831,14.009915,75.316293,20.5,40.2,17.1,18.8,1.27,5.9
40832,14.820644,75.396751,39.7,27.3,28.3,11.0,1.4,7.9
40833,18.111108,73.583477,34.3,28.7,20.1,19.0,1.37,6.1
40834,12.584032,76.121302,34.4,35.7,16.0,14.6,1.33,6.6
40835,10.841465,77.632918,25.9,40.9,19.1,12.2,1.5,7.0
40836,17.175255,73.404591,21.5,34.5,23.1,19.3,1.36,5.9
40837,11.810787,75.717237,27.2,45.9,16.5,33.9,1.07,5.2
40838,15.36435,75.163377,20.3,41.0,14.6,10.9,1.4,6.8
40839,13.984966,75.707768,18.6,38.9,19.7,12.6,1.42,6.5
40840,10.88772,75.990661,23.1,42.8,19.1,22.4,1.2,5.3
40841,13.413526,75.222412,19.6,45.4,19.3,22.7,1.2,5.3
40843,17.406339,73.890575,24.3,32.3,22.0,12.4,1.38,6.0
40844,9.127881,76.943902,31.0,31.0,22.0,27.5,1.12,5.2
40845,13.159933,75.325603,26.0,40.6,21.0,36.1,1.02,5.4
40846,13.128266,75.119664,26.0,47.8,15.1,16.8,1.2,5.5
40847,9.250237,77.595343,29.0,37.8,18.5,26.6,1.37,6.9
40848,11.36807,76.477199,28.5,33.0,24.5,29.7,1.01,5.2
40849,15.826104,74.518088,19.0,41.5,13.7,10.7,1.36,6.0
40850,15.676152,73.791806,23.9,32.0,24.9,16.9,1.4,6.2
40851,11.854893,76.4931,22.8,43.9,20.1,16.9,1.24,6.1
40852,11.388142,76.206346,25.3,47.7,14.7,29.9,1.06,5.4
40853,13.002433,75.38805,26.8,52.9,14.5,21.4,1.14,5.4
40854,9.59911,77.417476,30.7,38.9,19.7,34.0,1.2,5.7
40855,18.264809,73.485018,32.4,26.8,20.8,23.8,1.33,6.2
40856,12.626642,74.943819,27.9,48.5,13.1,21.6,1.25,5.7
40857,10.260234,77.781127,19.5,42.5,20.3,24.6,1.3,6.7
40858,16.421099,73.618703,20.5,35.0,23.0,21.0,1.37,6.0
40859,15.098212,74.843111,24.8,38.2,16.7,13.7,1.3,6.0
40860,12.299347,76.216594,22.7,41.9,17.5,12.2,1.3,6.8
40861,13.678984,75.512458,22.1,43.7,16.0,17.4,1.19,5.6
40862,16.920083,73.870939,28.1,34.4,17.8,17.0,1.28,6.0
40863,11.031742,76.387966,22.1,48.2,18.3,23.9,1.15,5.4
40864,10.744572,77.340395,17.5,43.8,18.4,11.7,1.43,7.2
40865,17.204662,74.123085,28.9,36.1,15.6,10.3,1.49,6.4
40866,14.34337,74.96762,13.9,44.4,22.2,11.6,1.37,6.2
40867,15.0242,74.306055,16.4,44.0,21.1,29.5,1.15,5.5
40868,14.613363,74.34418,19.3,49.5,19.7,20.0,1.28,6.0
40869,15.317796,74.739061,33.9,27.0,22.9,12.1,1.4,6.0
40870,16.038204,74.127214,20.1,38.6,18.0,17.9,1.25,5.8
40871,18.692346,73.347986,31.5,33.1,25.1,15.2,1.33,6.3
40873,14.426739,75.57836,38.2,27.6,28.5,11.1,1.44,6.9
40874,16.670897,74.408372,18.5,45.8,15.4,11.8,1.4,6.5
40875,11.438072,77.131239,23.9,38.3,19.5,12.7,1.41,7.6
40876,9.693603,77.727528,31.5,32.2,21.6,17.0,1.48,7.2
40877,15.903762,73.593662,20.0,34.7,28.3,28.7,1.3,6.4
40878,17.082521,74.186637,19.2,41.9,19.6,11.7,1.42,6.4
40879,15.943085,74.801885,21.1,37.5,24.8,12.1,1.35,6.6
40880,11.155284,77.010173,18.0,48.9,14.0,14.0,1.41,7.3
40881,16.648443,73.758511,24.5,28.9,23.1,18.0,1.34,6.2
40882,16.915984,73.946095,16.8,34.1,25.1,11.3,1.39,6.4
40883,17.685215,74.12644,44.1,26.2,21.5,10.5,1.5,7.4
40884,17.183315,74.023539,27.6,36.1,19.9,17.0,1.31,6.3
40885,11.887832,76.103465,25.0,42.0,21.6,23.7,1.17,5.4
40886,15.566591,74.345517,20.8,41.8,18.5,21.1,1.25,5.7
40887,10.690813,76.159703,23.6,44.3,17.1,16.3,1.2,5.2
40888,9.772084,77.81934,22.0,44.5,15.2,19.2,1.48,7.5
40889,13.168094,75.767457,23.1,35.3,22.4,18.1,1.25,5.7
40890,10.167327,77.613686,29.2,39.1,15.3,34.8,1.2,6.0
40891,13.821665,75.109126,17.4,48.5,19.4,21.4,1.25,5.3
40892,17.977758,73.172487,27.8,32.1,22.0,22.5,1.38,5.7
40893,18.564617,73.025116,32.9,35.0,19.1,19.1,1.37,5.8
40894,8.852676,77.105159,30.4,36.5,20.3,30.4,1.12,5.2
40895,15.522336,74.510404,18.0,40.5,17.6,16.2,1.3,6.2
40896,11.25664,76.295816,23.2,48.0,20.4,19.5,1.2,5.6
40897,15.615749,74.319524,20.6,40.0,20.8,22.1,1.29,5.6
40898,13.958294,75.451173,20.0,39.5,20.6,13.0,1.4,6.2
40899,18.053215,73.707484,27.1,27.4,18.2,25.0,1.2,5.6
40900,12.447366,76.436402,26.7,39.6,20.1,12.1,1.39,6.8
40901,18.697273,72.860905,0.0,0.0,0.0,0.0,0.0,0.0
40903,14.146925,75.339029,24.1,38.5,20.9,10.9,1.39,6.2
40904,8.885453,77.325522,21.8,43.0,20.9,22.6,1.35,5.9
40905,17.76792,73.893222,34.3,30.8,20.1,17.5,1.39,6.4
40906,13.611283,75.843582,21.0,37.3,21.0,12.7,1.33,7.3
40907,14.836954,74.499143,18.6,45.6,22.3,19.1,1.31,5.6
40909,9.607774,77.202903,27.4,33.8,25.3,27.4,1.09,5.4
40910,17.285508,73.346916,24.4,28.8,24.9,18.6,1.38,6.2
40911,11.431487,76.269955,24.8,47.2,19.9,23.3,1.17,5.5
40912,14.357231,75.233001,32.6,30.4,29.4,12.6,1.37,6.3
40913,11.366959,76.584865,20.5,35.1,31.9,49.3,1.04,5.6
40914,14.24767,75.244222,26.8,31.2,25.2,15.4,1.38,6.3
40915,10.744645,76.773981,19.4,42.8,19.7,22.3,1.27,5.6
40916,13.318847,75.490877,24.7,43.0,18.0,18.6,1.16,5.4
40917,10.591479,76.370351,26.0,51.2,13.3,25.2,1.18,5.3
40918,12.656162,75.247112,27.8,46.7,12.9,20.2,1.11,5.4
40919,11.268396,76.626064,22.8,31.5,35.5,33.8,1.0,5.5
40920,16.893569,74.040226,18.5,38.2,17.0,12.0,1.35,6.3
40921,13.402907,75.19324,24.3,44.3,18.0,27.9,1.15,5.5
40922,9.843085,76.508253,21.3,38.5,26.3,20.3,1.18,5.4
40924,15.737874,74.238365,17.7,39.2,18.1,17.0,1.25,5.5
40925,9.871852,77.043559,27.7,37.1,22.7,28.4,1.13,5.1
40926,13.045703,75.346716,24.7,53.6,15.2,22.8,1.14,5.5
40927,14.175042,74.871528,0.0,0.0,0.0,0.0,0.0,0.0
40928,14.6496,75.313891,26.3,35.1,25.3,11.2,1.41,6.4
40929,9.233579,76.536927,23.3,35.0,24.7,32.0,1.24,5.4
40930,8.862659,76.798676,29.2,34.8,24.3,21.2,1.18,5.3
40932,10.277158,77.03622,32.9,27.2,27.3,47.0,0.94,5.1
40933,14.51346,74.617967,17.4,46.4,21.2,22.3,1.2,5.3
40935,17.125323,73.518433,30.8,29.4,23.5,21.1,1.36,5.9
40936,10.376538,76.713587,23.6,36.9,24.9,35.5,1.04,5.2
40937,17.051303,74.052816,22.1,38.6,19.5,11.3,1.39,6.4
40938,13.502749,75.872739,21.8,39.6,25.5,15.2,1.29,6.6
40939,12.088796,76.107511,23.4,39.9,24.3,22.5,1.19,5.4
40940,9.452502,77.831467,35.4,39.0,16.6,18.7,0.0,7.6
40941,18.080935,74.080369,35.7,28.3,17.8,10.1,1.56,7.0
40942,12.818739,75.635466,31.6,46.2,12.8,25.7,1.09,5.4
40943,16.878226,73.877026,26.8,33.2,18.9,21.0,1.29,6.1
40944,10.521172,77.207985,24.2,43.3,16.9,17.9,1.4,6.6
40945,14.068904,75.428999,24.5,36.5,22.7,10.8,1.38,6.5
40946,11.61123,76.378126,19.1,42.5,24.0,22.4,1.11,5.4
40947,17.558441,73.526907,28.9,28.6,25.2,21.0,1.37,6.1
40948,9.93766,76.691904,27.9,39.5,18.3,23.8,1.14,5.3
40949,17.638206,73.286253,29.0,31.3,20.7,17.1,1.39,6.1
40950,13.134813,75.004725,32.3,50.6,10.5,21.0,1.23,5.7
40951,11.191005,77.166653,18.2,47.4,17.7,13.0,1.42,7.6
40952,13.429579,74.778321,25.5,44.5,17.2,21.0,1.23,5.9
40954,13.259737,74.94405,26.1,43.1,16.6,20.1,1.18,6.0
40955,12.619921,74.974525,32.2,49.9,10.1,20.7,1.23,5.9
40956,16.553357,74.047324,19.1,40.9,19.8,17.0,1.36,6.3
40957,9.441968,77.26536,33.8,28.5,23.8,42.0,1.08,5.2
40958,12.411915,76.041718,26.0,39.3,24.1,11.1,1.24,6.2
40959,14.948285,74.95617,19.8,39.9,19.7,15.0,1.29,6.0
40960,12.055244,76.635036,26.5,37.3,21.0,11.5,1.35,7.2
40961,16.82505,73.520704,27.7,30.4,28.4,18.5,1.4,6.1
40962,15.429866,74.15823,21.2,35.9,20.5,17.8,1.35,5.7
40963,9.156319,77.549168,25.2,38.6,21.9,13.7,1.4,6.8
40964,16.577918,74.113221,17.9,38.6,21.5,14.2,1.36,6.5
40965,16.31131,73.852585,27.8,30.7,21.6,23.4,1.25,5.9
40966,8.702448,77.349609,27.7,41.6,17.3,30.9,1.23,5.5
40967,9.089337,77.544991,27.1,38.5,19.3,18.2,1.4,6.4
40968,17.732482,74.055146,33.0,27.2,21.0,11.2,1.45,6.8
40969,17.454281,73.774794,0.0,0.0,0.0,0.0,0.0,0.0
40970,15.284623,74.271706,16.4,48.5,18.8,26.9,1.21,5.7
40971,13.030806,75.51212,25.1,37.9,22.1,35.6,1.11,5.6
40972,16.08336,73.604633,26.2,32.4,27.7,17.8,1.37,6.0
40973,13.656267,75.86375,19.0,41.2,16.1,10.3,1.38,6.6
40974,9.553521,77.799133,34.7,36.4,18.9,14.0,1.52,7.7
40975,11.28079,75.888668,27.7,54.5,11.8,21.5,1.22,5.4
40976,13.025067,75.357609,23.9,49.2,17.6,17.8,1.25,5.5
40977,17.8875,73.919656,29.9,29.3,22.4,15.8,1.4,6.5
40978,9.838666,76.399072,23.9,30.7,29.0,24.9,1.16,5.3
40979,12.713815,76.292329,25.2,40.8,18.2,10.1,1.38,7.0
40980,14.30597,74.464446,24.0,44.8,19.5,16.4,1.26,6.0
40982,11.469009,77.106761,0.0,0.0,0.0,0.0,0.0,0.0
40983,17.76474,73.829776,28.7,29.2,23.6,18.3,1.32,6.2
40984,16.81703,74.009542,20.3,42.8,18.2,20.1,1.3,6.2
40985,18.280371,73.89016,28.7,30.8,22.1,13.0,1.49,6.9
40986,11.171118,76.112187,25.7,53.1,14.9,19.5,1.14,5.4
40988,8.980738,76.733705,24.8,39.8,26.3,24.3,1.18,5.3
40989,18.983707,73.229851,21.0,31.3,21.8,23.4,1.37,5.7
40990,11.031192,76.773947,25.6,33.9,28.5,27.0,1.14,5.7
40991,15.238418,75.147956,35.6,30.3,30.6,10.1,1.42,6.7
40992,14.465702,75.389871,25.8,33.9,28.5,17.3,1.4,6.9
40993,11.598547,75.647912,28.2,48.4,13.4,27.4,1.2,5.3
40994,10.012331,76.520231,24.7,38.4,23.4,22.7,1.2,5.2
40995,18.171398,73.023624,27.0,35.9,22.8,16.0,1.38,6.2
40998,11.25678,77.160817,18.5,48.2,16.1,14.8,1.48,7.4
40999,17.702194,73.350585,29.2,26.5,26.7,16.5,1.38,6.0
41000,17.750157,73.628127,29.8,29.2,20.1,22.9,1.26,5.7
41001,14.818991,75.174291,29.4,36.3,20.5,12.1,1.42,6.1
41002,15.616692,74.205288,18.4,37.8,23.7,21.6,1.34,5.6
41003,14.013986,74.929122,0.0,0.0,0.0,0.0,0.0,0.0
41004,15.505255,74.428342,21.9,40.4,19.4,24.0,1.2,5.8
41005,15.51076,74.001089,23.1,34.3,21.3,23.2,1.3,6.0
41006,15.30318,74.746333,35.5,28.0,21.8,12.5,1.4,6.1
41007,18.076591,73.019607,22.4,36.8,21.6,16.1,1.4,6.0
41008,8.602893,76.997841,30.2,35.1,19.2,24.0,1.4,5.5
41009,9.157993,76.9766,30.5,33.7,19.2,28.0,1.15,5.2
41010,14.679709,75.336729,27.3,33.0,29.4,11.6,1.4,6.6
