S.No,Landslide,Sample_Type,Latitude,Longitude,State,District,Subdivision Or Taluk,Material Involved,Movement Type,Initiation_Year,History_date,Slide_Name
37654,0,Background,10.246184,77.391134,Western Ghats Region,Background / Unspecified,,,,,,
37655,0,Background,13.436528,75.686806,Western Ghats Region,Background / Unspecified,,,,,,
37656,0,Background,9.238162,76.747947,Western Ghats Region,Background / Unspecified,,,,,,
37657,0,Background,9.178444,76.828854,Western Ghats Region,Background / Unspecified,,,,,,
37658,0,Background,9.350317,77.159895,Western Ghats Region,Background / Unspecified,,,,,,
37659,0,Background,14.920941,75.301741,Western Ghats Region,Background / Unspecified,,,,,,
37660,0,Background,17.046608,73.419618,Western Ghats Region,Background / Unspecified,,,,,,
37661,0,Background,11.358337,77.045628,Western Ghats Region,Background / Unspecified,,,,,,
37662,0,Background,12.41076,76.299461,Western Ghats Region,Background / Unspecified,,,,,,
37663,0,Background,17.078898,74.189132,Western Ghats Region,Background / Unspecified,,,,,,
37664,0,Background,12.335576,75.819448,Western Ghats Region,Background / Unspecified,,,,,,
37665,0,Background,9.521941,77.496239,Western Ghats Region,Background / Unspecified,,,,,,
37666,0,Background,13.861,75.285376,Western Ghats Region,Background / Unspecified,,,,,,
37667,0,Background,9.625757,77.182325,Western Ghats Region,Background / Unspecified,,,,,,
37668,0,Background,12.486983,75.083326,Western Ghats Region,Background / Unspecified,,,,,,
37669,0,Background,14.172844,74.998869,Western Ghats Region,Background / Unspecified,,,,,,
37670,0,Background,11.879716,75.72384,Western Ghats Region,Background / Unspecified,,,,,,
37671,0,Background,13.018378,74.857548,Western Ghats Region,Background / Unspecified,,,,,,
37672,0,Background,16.456498,74.537691,Western Ghats Region,Background / Unspecified,,,,,,
37673,0,Background,11.901069,75.984756,Western Ghats Region,Background / Unspecified,,,,,,
37674,0,Background,18.853859,73.675741,Western Ghats Region,Background / Unspecified,,,,,,
37675,0,Background,17.643829,74.083655,Western Ghats Region,Background / Unspecified,,,,,,
37676,0,Background,12.568539,75.25802,Western Ghats Region,Background / Unspecified,,,,,,
37677,0,Background,16.875129,74.037211,Western Ghats Region,Background / Unspecified,,,,,,
37678,0,Background,15.58893,74.96597,Western Ghats Region,Background / Unspecified,,,,,,
37679,0,Background,18.016973,73.24935,Western Ghats Region,Background / Unspecified,,,,,,
37680,0,Background,10.466906,77.039982,Western Ghats Region,Background / Unspecified,,,,,,
37681,0,Background,17.938288,73.695523,Western Ghats Region,Background / Unspecified,,,,,,
37682,0,Background,18.798088,73.126974,Western Ghats Region,Background / Unspecified,,,,,,
37683,0,Background,18.588537,73.019316,Western Ghats Region,Background / Unspecified,,,,,,
37684,0,Background,19.022338,73.279126,Western Ghats Region,Background / Unspecified,,,,,,
37685,0,Background,15.408615,74.60516,Western Ghats Region,Background / Unspecified,,,,,,
37686,0,Background,14.043742,74.976823,Western Ghats Region,Background / Unspecified,,,,,,
37687,0,Background,15.506472,74.786777,Western Ghats Region,Background / Unspecified,,,,,,
37688,0,Background,14.582244,75.233248,Western Ghats Region,Background / Unspecified,,,,,,
37689,0,Background,13.003137,75.170037,Western Ghats Region,Background / Unspecified,,,,,,
37690,0,Background,14.066126,74.949174,Western Ghats Region,Background / Unspecified,,,,,,
37691,0,Background,17.645532,73.302395,Western Ghats Region,Background / Unspecified,,,,,,
37692,0,Background,14.458743,75.502782,Western Ghats Region,Background / Unspecified,,,,,,
37693,0,Background,18.445018,73.90157,Western Ghats Region,Background / Unspecified,,,,,,
37694,0,Background,9.783199,76.916796,Western Ghats Region,Background / Unspecified,,,,,,
37695,0,Background,14.180373,75.319928,Western Ghats Region,Background / Unspecified,,,,,,
37696,0,Background,15.526663,75.027221,Western Ghats Region,Background / Unspecified,,,,,,
37697,0,Background,9.73744,76.719709,Western Ghats Region,Background / Unspecified,,,,,,
37698,0,Background,17.098866,74.272006,Western Ghats Region,Background / Unspecified,,,,,,
37699,0,Background,16.979372,73.499271,Western Ghats Region,Background / Unspecified,,,,,,
37700,0,Background,10.942294,76.794656,Western Ghats Region,Background / Unspecified,,,,,,
37701,0,Background,11.817294,76.928276,Western Ghats Region,Background / Unspecified,,,,,,
37702,0,Background,9.254758,77.765983,Western Ghats Region,Background / Unspecified,,,,,,
37703,0,Background,10.003097,76.479107,Western Ghats Region,Background / Unspecified,,,,,,
37704,0,Background,13.000914,75.038949,Western Ghats Region,Background / Unspecified,,,,,,
37705,0,Background,10.961409,75.929251,Western Ghats Region,Background / Unspecified,,,,,,
37706,0,Background,11.183872,76.535125,Western Ghats Region,Background / Unspecified,,,,,,
37707,0,Background,14.789429,74.58483,Western Ghats Region,Background / Unspecified,,,,,,
37708,0,Background,14.284896,75.254997,Western Ghats Region,Background / Unspecified,,,,,,
37709,0,Background,15.061222,74.598892,Western Ghats Region,Background / Unspecified,,,,,,
37710,0,Background,10.348818,77.320264,Western Ghats Region,Background / Unspecified,,,,,,
37711,0,Background,8.989352,77.227733,Western Ghats Region,Background / Unspecified,,,,,,
37712,0,Background,16.197763,74.60263,Western Ghats Region,Background / Unspecified,,,,,,
37713,0,Background,16.9952,73.341534,Western Ghats Region,Background / Unspecified,,,,,,
37714,0,Background,10.171717,76.968469,Western Ghats Region,Background / Unspecified,,,,,,
37715,0,Background,15.57354,74.422686,Western Ghats Region,Background / Unspecified,,,,,,
37716,0,Background,10.46789,77.725262,Western Ghats Region,Background / Unspecified,,,,,,
37717,0,Background,17.616122,73.600518,Western Ghats Region,Background / Unspecified,,,,,,
37718,0,Background,10.197063,77.009586,Western Ghats Region,Background / Unspecified,,,,,,
37719,0,Background,9.744808,76.709383,Western Ghats Region,Background / Unspecified,,,,,,
37720,0,Background,13.483238,75.253354,Western Ghats Region,Background / Unspecified,,,,,,
37721,0,Background,9.220381,77.049066,Western Ghats Region,Background / Unspecified,,,,,,
37722,0,Background,19.076791,73.294203,Western Ghats Region,Background / Unspecified,,,,,,
37723,0,Background,13.02661,75.476659,Western Ghats Region,Background / Unspecified,,,,,,
37724,0,Background,14.421934,75.403868,Western Ghats Region,Background / Unspecified,,,,,,
37725,0,Background,8.810119,77.079332,Western Ghats Region,Background / Unspecified,,,,,,
37726,0,Background,15.004826,75.148655,Western Ghats Region,Background / Unspecified,,,,,,
37727,0,Background,10.627699,76.498973,Western Ghats Region,Background / Unspecified,,,,,,
37728,0,Background,15.021806,74.701627,Western Ghats Region,Background / Unspecified,,,,,,
37729,0,Background,9.47491,76.729513,Western Ghats Region,Background / Unspecified,,,,,,
37730,0,Background,18.568292,73.567871,Western Ghats Region,Background / Unspecified,,,,,,
37731,0,Background,17.20708,73.757136,Western Ghats Region,Background / Unspecified,,,,,,
37732,0,Background,17.861646,73.907979,Western Ghats Region,Background / Unspecified,,,,,,
37733,0,Background,10.427517,77.744285,Western Ghats Region,Background / Unspecified,,,,,,
37734,0,Background,11.550032,76.479299,Western Ghats Region,Background / Unspecified,,,,,,
37735,0,Background,14.92707,74.823414,Western Ghats Region,Background / Unspecified,,,,,,
37736,0,Background,12.206717,76.644289,Western Ghats Region,Background / Unspecified,,,,,,
37737,0,Background,13.492209,75.185312,Western Ghats Region,Background / Unspecified,,,,,,
37738,0,Background,12.96572,75.204428,Western Ghats Region,Background / Unspecified,,,,,,
37739,0,Background,19.12038,73.877572,Western Ghats Region,Background / Unspecified,,,,,,
37740,0,Background,13.830727,75.544413,Western Ghats Region,Background / Unspecified,,,,,,
37741,0,Background,13.630366,74.967859,Western Ghats Region,Background / Unspecified,,,,,,
37742,0,Background,17.040033,74.218197,Western Ghats Region,Background / Unspecified,,,,,,
37743,0,Background,18.389045,73.558931,Western Ghats Region,Background / Unspecified,,,,,,
37744,0,Background,10.843309,76.928529,Western Ghats Region,Background / Unspecified,,,,,,
37745,0,Background,14.691996,75.342833,Western Ghats Region,Background / Unspecified,,,,,,
37746,0,Background,13.030567,75.730582,Western Ghats Region,Background / Unspecified,,,,,,
37747,0,Background,17.272017,73.76581,Western Ghats Region,Background / Unspecified,,,,,,
37748,0,Background,13.795628,74.980043,Western Ghats Region,Background / Unspecified,,,,,,
37749,0,Background,14.990992,74.936073,Western Ghats Region,Background / Unspecified,,,,,,
37750,0,Background,13.199278,75.699945,Western Ghats Region,Background / Unspecified,,,,,,
37751,0,Background,18.040877,73.050227,Western Ghats Region,Background / Unspecified,,,,,,
37752,0,Background,16.085693,74.67332,Western Ghats Region,Background / Unspecified,,,,,,
37753,0,Background,15.814505,74.416791,Western Ghats Region,Background / Unspecified,,,,,,
37754,0,Background,10.147259,77.689891,Western Ghats Region,Background / Unspecified,,,,,,
37755,0,Background,9.768485,77.119058,Western Ghats Region,Background / Unspecified,,,,,,
37756,0,Background,15.708445,73.916171,Western Ghats Region,Background / Unspecified,,,,,,
37757,0,Background,12.519365,76.052673,Western Ghats Region,Background / Unspecified,,,,,,
37758,0,Background,14.324859,74.876476,Western Ghats Region,Background / Unspecified,,,,,,
37759,0,Background,13.766834,74.778718,Western Ghats Region,Background / Unspecified,,,,,,
37760,0,Background,14.656763,75.177912,Western Ghats Region,Background / Unspecified,,,,,,
37761,0,Background,10.5689,76.890357,Western Ghats Region,Background / Unspecified,,,,,,
37762,0,Background,18.2017,73.172541,Western Ghats Region,Background / Unspecified,,,,,,
37763,0,Background,10.698054,77.643776,Western Ghats Region,Background / Unspecified,,,,,,
37764,0,Background,16.625685,73.586668,Western Ghats Region,Background / Unspecified,,,,,,
37765,0,Background,10.680709,76.83367,Western Ghats Region,Background / Unspecified,,,,,,
37766,0,Background,15.099229,73.933015,Western Ghats Region,Background / Unspecified,,,,,,
37767,0,Background,8.899366,77.241094,Western Ghats Region,Background / Unspecified,,,,,,
37768,0,Background,15.625659,74.044288,Western Ghats Region,Background / Unspecified,,,,,,
37769,0,Background,11.765792,76.144746,Western Ghats Region,Background / Unspecified,,,,,,
37770,0,Background,10.272546,76.787081,Western Ghats Region,Background / Unspecified,,,,,,
37771,0,Background,16.395762,74.152236,Western Ghats Region,Background / Unspecified,,,,,,
37772,0,Background,9.777837,76.938664,Western Ghats Region,Background / Unspecified,,,,,,
37773,0,Background,9.241375,76.697752,Western Ghats Region,Background / Unspecified,,,,,,
37774,0,Background,19.067875,73.63835,Western Ghats Region,Background / Unspecified,,,,,,
37775,0,Background,10.026273,76.477211,Western Ghats Region,Background / Unspecified,,,,,,
37776,0,Background,16.941364,73.771246,Western Ghats Region,Background / Unspecified,,,,,,
37777,0,Background,15.792765,73.68619,Western Ghats Region,Background / Unspecified,,,,,,
37778,0,Background,19.738236,73.689767,Western Ghats Region,Background / Unspecified,,,,,,
37779,0,Background,16.469527,73.342423,Western Ghats Region,Background / Unspecified,,,,,,
37780,0,Background,10.039981,76.308765,Western Ghats Region,Background / Unspecified,,,,,,
37781,0,Background,10.575216,76.009235,Western Ghats Region,Background / Unspecified,,,,,,
37782,0,Background,18.920265,73.90584,Western Ghats Region,Background / Unspecified,,,,,,
37783,0,Background,11.33556,76.983821,Western Ghats Region,Background / Unspecified,,,,,,
37784,0,Background,15.186604,74.083241,Western Ghats Region,Background / Unspecified,,,,,,
37785,0,Background,19.268338,73.957202,Western Ghats Region,Background / Unspecified,,,,,,
37786,0,Background,12.576813,76.100575,Western Ghats Region,Background / Unspecified,,,,,,
37787,0,Background,17.771336,73.123681,Western Ghats Region,Background / Unspecified,,,,,,
37788,0,Background,11.587436,75.94361,Western Ghats Region,Background / Unspecified,,,,,,
37789,0,Background,18.370144,74.006365,Western Ghats Region,Background / Unspecified,,,,,,
37790,0,Background,11.586965,76.003179,Western Ghats Region,Background / Unspecified,,,,,,
37791,0,Background,17.308712,73.88966,Western Ghats Region,Background / Unspecified,,,,,,
37792,0,Background,14.451799,75.62742,Western Ghats Region,Background / Unspecified,,,,,,
37793,0,Background,16.846548,73.664423,Western Ghats Region,Background / Unspecified,,,,,,
37794,0,Background,15.675643,75.003456,Western Ghats Region,Background / Unspecified,,,,,,
37795,0,Background,17.002253,73.645418,Western Ghats Region,Background / Unspecified,,,,,,
37796,0,Background,18.905337,73.307424,Western Ghats Region,Background / Unspecified,,,,,,
37797,0,Background,14.859445,75.271592,Western Ghats Region,Background / Unspecified,,,,,,
37798,0,Background,8.512858,77.4354,Western Ghats Region,Background / Unspecified,,,,,,
37799,0,Background,10.982156,76.975472,Western Ghats Region,Background / Unspecified,,,,,,
37800,0,Background,10.566677,77.322068,Western Ghats Region,Background / Unspecified,,,,,,
37801,0,Background,16.133324,74.231972,Western Ghats Region,Background / Unspecified,,,,,,
37802,0,Background,9.780789,77.442746,Western Ghats Region,Background / Unspecified,,,,,,
37803,0,Background,19.139509,73.96288,Western Ghats Region,Background / Unspecified,,,,,,
37804,0,Background,16.627441,73.450043,Western Ghats Region,Background / Unspecified,,,,,,
37805,0,Background,13.260073,75.232406,Western Ghats Region,Background / Unspecified,,,,,,
37806,0,Background,15.128692,74.319689,Western Ghats Region,Background / Unspecified,,,,,,
37807,0,Background,14.791292,74.800534,Western Ghats Region,Background / Unspecified,,,,,,
37808,0,Background,16.467707,73.56465,Western Ghats Region,Background / Unspecified,,,,,,
37809,0,Background,8.795543,77.686977,Western Ghats Region,Background / Unspecified,,,,,,
37810,0,Background,9.744079,76.914291,Western Ghats Region,Background / Unspecified,,,,,,
37811,0,Background,12.676591,75.02452,Western Ghats Region,Background / Unspecified,,,,,,
37812,0,Background,9.141276,77.083439,Western Ghats Region,Background / Unspecified,,,,,,
37813,0,Background,15.53618,74.839927,Western Ghats Region,Background / Unspecified,,,,,,
37814,0,Background,10.829056,77.348248,Western Ghats Region,Background / Unspecified,,,,,,
37815,0,Background,11.112362,76.531049,Western Ghats Region,Background / Unspecified,,,,,,
37816,0,Background,11.15516,76.888712,Western Ghats Region,Background / Unspecified,,,,,,
37817,0,Background,15.999638,74.614832,Western Ghats Region,Background / Unspecified,,,,,,
37818,0,Background,14.74396,74.424267,Western Ghats Region,Background / Unspecified,,,,,,
37819,0,Background,16.524328,74.182822,Western Ghats Region,Background / Unspecified,,,,,,
